,X,text,topic,NRC_anger,NRC_anticipation,NRC_disgust,NRC_fear,NRC_joy,NRC_sadness,NRC_surprise,NRC_trust,NRC_negative,NRC_positive,sentiment_valence
478,477,"#FidelVive #Cuba <U+0001F3DD><U+FE0F><U+0001F1E8><U+0001F1FA>@LorezFrank <U+00A1>Aturdido, at<U+00F3>nito, que se yo!<U+00BF>Qu<U+00E9> le pasa a la gente en #EEUU<U+0001F1FA><U+0001F1F8>? No acaban de ver el peligro que se cierne sobre sus destinos: Propagaci<U+00F3>n exponencial del #COVID19, m<U+00E1>s de 300 mil contagiados y 8 mil muertos...<U+00BF>Y todav<U+00ED>a creen en #Trump'virus? https://t.co/pfP88kOeJe",2,0,0,0,0,0,0,0,0,0,0,0
479,478,#ConferenciaDePrensa: #Coronavirus #COVID19 #Qu<U+00E9>dateEnCasaYa | 5 de abril de 2020 https://t.co/cpxGOK9A6l,1,0,0,0,0,0,0,0,0,0,0,0
480,479,"To get through this together, we must all stay apart. #PhysicalDistancing means you can still go to the grocery store, but limit it to once per week. Otherwise, #StayHomeSaveLives. https://t.co/0EgI2d3uZh #COVID19 #FlattenTheCurve https://t.co/Sc1Y4ugvj8",3,0,1,0,0,0,0,0,0,0,1,-0.25
481,480,#BREAKING an OC Transpo employee has tested positive for #COVID19 https://t.co/AomRg31UGK,3,0,0,0,0,0,0,0,0,0,0,0.15
482,481,#ConferenciaDePrensa: #Coronavirus #COVID19 #Qu<U+00E9>dateEnCasaYa | 5 de abril de 2020 https://t.co/S8A8GjneTq,1,0,0,0,0,0,0,0,0,0,0,0
483,482,"1/3 I<U+2019>m hearing anecdotal reports that certain young, healthy but potentially higher risk patients are getting sick with #COVID19 and doing bad. @CDCgov must urgently publish the collective U.S. clinical experience to guide care. China was far ahead at this.",4,0,2,1,2,1,1,1,1,3,4,2.6
484,483,"El gobernador Cuauht<U+00E9>moc Blanco (@cuauhtemocb10) presumi<U+00F3> en un spot la instalaci<U+00F3>n de un hospital m<U+00F3>vil para tratar a personas con #covid19... el cual fue desmontado despu<U+00E9>s de grabar el promocional.

https://t.co/TgRZySEV5A",2,0,0,0,1,0,1,0,1,0,0,-0.25
485,484,"These Cuomo press briefings are must see TV. Factual, blunt, sobering but also optimistic. He tells us things that can help us respond better to the ensuing #COVID19 crisis. A model for communication and leadership.",3,0,0,0,0,0,0,0,1,1,1,0.2
486,485,"@KaivanShroff DT (falsely) claimed to have saved <U+201C>millions<U+201D> due to his response to #COVID19. Captain Crozier is a hero, and I wish a speedy and full recovery for him.<U+0001F1FA><U+0001F1F8><U+0001F64F><U+0001F3FC>

#TrumpLiedPeopleDied 
#25theAmendmentNow 
#TrumpLiedAmericansDied",1,0,1,0,0,1,0,1,1,1,5,2.6
487,486,El presidente @lopezobrador_ anunci<U+00F3> que se eliminar<U+00E1>n los aguinaldos y bajar<U+00E1>n los sueldos de altos funcionarios -incluido <U+00E9>l mismo- para hacer frente a la crisis por #covid19 https://t.co/jLg0VCvyGV,2,0,0,0,0,0,0,0,0,1,0,-0.75
488,487,"Thousands dead, millions unemployed and Republicans are to blame, full fucking stop!!!! #COVID19",1,1,0,1,1,0,1,0,0,2,1,-3.9
489,488,"Guess what... I am back. That<U+2019>s right, I<U+2019>m back with a special episode of #AndersonEducationThoughts talking about COVID-19, how it<U+2019>s impacting my life, and much more. Check out the episode this week. #AndersonThoughts #COVID19 #StaySafe #WereInThisTogether https://t.co/HtE96Vm8dj",4,0,0,0,0,1,0,1,0,0,1,1.6
490,489,#COVID19 Check your symptoms. Call your physician. https://t.co/PPVdgfkxDz,3,0,0,0,0,0,0,0,1,0,1,-0.65
491,490,"""We Will Succeed."" Queen's #COVID19 Speech. Retweet!

""Success will belong to everyone of us..Better days will return..We will be with our friends again..We will be with our families again..We will meet again."" <U+0001F1EC><U+0001F1E7><U+0001F1FA><U+0001F1F8>

#QueensSpeech #GodSaveTheQueen #QueenElizabeth #WindsorCastle https://t.co/QqzFoeGChe",1,0,2,0,0,2,0,1,1,0,3,1.5
492,491,"M<U+00E9>xico suma 253 nuevos casos de #covid19; es el mayor aumento desde el inicio de la pandemia en el pa<U+00ED>s.

MUY IMPORTANTE hacer conciencia que estos d<U+00ED>as NO son vacaciones.

<U+00A1><U+00A1><U+00A1>#Qu<U+00E9>dateEnCasa: cuida tu salud y la de tu familia!!! https://t.co/ZA5nvarzzx",5,0,0,0,0,0,0,0,0,0,1,0
493,492,"I was among the 1st to wear masks in clinic caring for my immunocompromised patients (early March), I encouraged our nurses to do so before any official policy was in place. we need to be careful advocating  the use of masks in the community. 
 #COVID19 #SocialDistancing https://t.co/vK6FaGBZQS",3,0,0,0,0,0,0,0,3,1,3,1.65
494,493,"Informe diario sobre #Coronavirus #COVID19 en M<U+00E9>xico, domingo 5 de abril https://t.co/6aIwr33gyN",5,0,0,0,0,0,0,0,0,0,0,0
495,494,"Overweight/obesity are serious comorbidities for #covid19 that are going to make this disease much more deadly outside cities, in the south and among poorer people. Consider your metabolic health in your risk assessment for you and the people you know. https://t.co/zltxMfLJyT",1,2,1,2,3,0,2,1,1,3,0,-3
496,495,"A ti, due<U+00F1>o de una #MiPYME queremos decirte que #EstamosContigo. Hemos propuesto al @GobiernoMX medidas que te permitan seguir dando empleo y hacer frente al #COVID19. Presidente, no le d<U+00E9> la espalda a quienes dan vida y empleo a M<U+00E9>xico #NoNosDetieneElVirus <U+0001F1F2><U+0001F1FD> https://t.co/1tUnxWPn4b",2,0,0,0,0,0,0,0,0,0,0,0
497,496,"En el informe de @lopezobrador_ no se anunci<U+00F3> ninguna medida relevante para afrontar la crisis econ<U+00F3>mica del #COVID19.  En plena emergencia, ley<U+00F3> una pieza de divulgaci<U+00F3>n ideol<U+00F3>gica, embistiendo fantasmas del pasado y abandonando su deber como Jefe de Estado para unir a la Naci<U+00F3>n https://t.co/ldeCYZIIuC",5,0,0,0,0,0,0,0,0,1,0,-0.75
498,497,#Poll: Do you personally know anyone diagnosed with the corona virus? Vote &amp; retweet. #coronavirus #covid19 #covid<U+30FC>19 #covid_19,4,0,0,0,0,0,0,0,1,1,0,-0.5
499,498,#ConferenciaDePrensa: #Coronavirus #COVID19 #Qu<U+00E9>dateEnCasaYa | 5 de abril de 2020 https://t.co/cpxGOK9A6l,1,0,0,0,0,0,0,0,0,0,0,0
500,499,"A ti, due<U+00F1>o de una #MiPYME queremos decirte que #EstamosContigo. Hemos propuesto al @GobiernoMX medidas que te permitan seguir dando empleo y hacer frente al #COVID19. Presidente, no le d<U+00E9> la espalda a quienes dan vida y empleo a M<U+00E9>xico #NoNosDetieneElVirus <U+0001F1F2><U+0001F1FD> https://t.co/1tUnxWPn4b",2,0,0,0,0,0,0,0,0,0,0,0
501,500,"Visitamos Temamatla, Estado de M<U+00E9>xico, para supervisar los preparativos del Plan DN-III-E #COVID19 y aprovechamos para conocer una de las 2 mil 700 sucursales del Banco de Bienestar que estamos construyendo con el apoyo de los ingenieros militares. https://t.co/esHFnWowNb",2,0,1,0,0,0,0,0,0,0,0,-0.25
502,501,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
503,502,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
504,503,#COVID19 update as of 6:15 pm: We have 484 cases in #Austin &amp; remain at 6 deaths. Half of these cases are in the 20-39 year old age range. The @AustinTexasGov website has this info directly on the Covid-19 landing page <U+2013> &amp; much more: https://t.co/YraEJSzUHi (1/8) https://t.co/uuBEQyq6DZ,3,0,0,0,0,0,0,0,0,0,0,0
505,504,#Jalisco #COVID19 #Qu<U+00E9>dateEnCasa https://t.co/4fUzLIRvJB,2,0,0,0,0,0,0,0,0,0,0,0
506,505,#DYK? CDC<U+2019>s recommendation on wearing a cloth face covering may help protect the most vulnerable from #COVID19. Watch @Surgeon_General Jerome Adams make a face covering in a few easy steps. https://t.co/bihJ3xEM15 https://t.co/mE7Tf6y3MK,1,0,0,0,0,0,0,0,0,0,1,1.85
507,506,"If Her Majesty, The Queen of England truly cared she'd open the 775 rooms of Buckingham Palace to patients being forced to sign DNRs right now due to the lack of ICU beds &amp; shortage of ventilators. Worth &gt;$88 billion &amp; all she can afford to give is a speech? Ridiculous! #Covid19 https://t.co/bjrsFFPLgo",3,1,0,1,1,0,0,0,1,4,4,0.8
508,507,"Trump's theatrics are a profoundly poor attempt at feigning empathy. He's pretending to care <U+2014><U+00A0>but he's failing, because he's not capable of feeling empathy. This is what sociopaths/psychopaths do. Imagine if a robot were trying to act <U+2014><U+00A0>that's Trump.

#Coronavirus #COVID19",5,3,3,1,2,1,2,2,1,3,2,1.45
509,508,"Trump's theatrics are a profoundly poor attempt at feigning empathy. He's pretending to care <U+2014><U+00A0>but he's failing, because he's not capable of feeling empathy. This is what sociopaths/psychopaths do. Imagine if a robot were trying to act <U+2014><U+00A0>that's Trump.

#Coronavirus #COVID19",5,3,3,1,2,1,2,2,1,3,2,1.45
510,509,We could all use some good news. Here are the latest encouraging developments in the fight against #COVID19.,4,1,1,0,1,1,0,1,1,1,1,1.25
511,510,How is it humanly possible that this press briefing is taking this long? #COVIDIOTS #covid19 #Sundaynight,3,0,1,0,0,0,0,0,0,0,0,0
512,511,"Ante la adversidad provocada por el #COVID19 #Coronavirus, el <U+201C>Plan de Est<U+00ED>mulos Fiscales por Emergencia Sanitaria<U+201D> busca apoyar a los contribuyentes y empresas <U+00A1>Porque detr<U+00E1>s de cada empresa est<U+00E1>n sus trabajadores y familias!

#ConOrdenYEsperanza #LoHagoPorPlaya #PlayaDelCarmen https://t.co/MZy85VWxnw",2,0,0,0,0,0,0,0,0,0,0,0
513,512,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
514,513,NYC @NYCMayor Updates on Coronavirus #COVID19 #CornavirusOutbreak https://t.co/aSnVoDV9Ec,1,0,0,0,0,0,0,0,0,0,0,0
515,514,"A patient who tested positive for COVID-19 developed acute necrotizing encephalitis (ANE) as a result of the coronavirus infection. MRI scan revealed the patient had lesions brain areas implicated in consciousness, sensation, &amp; memory function. #covid19
https://t.co/fSpH1o7SCr",3,0,2,0,1,0,0,0,0,1,2,0.4
516,515,West Coast Wineries Face Uncertain Future https://t.co/gsthOXqTaT via @WineSpectator #wineries #winebiz #covid19 #coronavirus,4,1,0,1,1,0,0,1,0,1,1,-0.15
517,516,Can Coronavirus Make You OCD? #SickNotWeak #MentalHealth #OCD #COVID19 https://t.co/48vMHCUoD6 https://t.co/AzAFUAHAhC,4,0,0,0,0,0,0,0,0,0,0,0
518,517,"Why the #COVID19 mortality rate statistics just MIGHT be <U+0001F4A5>INFLATED<U+0001F4A5>!<U+2935><U+FE0F><U+2935><U+FE0F><U+2935><U+FE0F><U+2935><U+FE0F><U+2935><U+FE0F>

CDC 3/24 guidelines: <U+201C>COVID-19 should be reported on the death certificate for all decedents where the disease caused or is ASSUMED TO HAVE CAUSED or contributed to death.""
https://t.co/yOENFJ2QdS",3,3,1,2,3,0,3,1,0,3,0,-1.65
519,518,"#<U+00DA>ltimaHora | Apenas el domingo pasado, 29 de marzo, las autoridades federales registraban 993 casos de #covid19, es decir hubo un aumento de m<U+00E1>s de mil casos en s<U+00F3>lo siete d<U+00ED>as https://t.co/9ZTZMazBE1",5,0,0,0,0,0,0,0,0,0,0,0
520,519,"Se han confirmado 34 casos de #COVID19 en Hidalgo, y contamos con 73 casos sospechosos, de acuerdo al reporte del Instituto de Diagn<U+00F3>stico y Referencia Epidemiol<U+00F3>gicos #InDRE.",2,0,0,0,0,0,0,0,0,0,0,0
521,520,"@CDCgov says it<U+2019>s time to wear cloth face masks in public when other social distancing measures are difficult to maintain (e.g., grocery stores, pharmacies). #COVID19 https://t.co/eDIBdSXONC",1,0,2,0,1,0,0,0,1,1,1,-0.5
522,521,"Circulan dos videos con supuestas curas del coronavirus #Covid19.

Uno dice que pongas una secadora en tu nariz; otro, que hagas vaporizaciones: la informaci<U+00F3>n en ambos es FALSA <U+274C>.

No dejes de ver esto <U+0001F447><U+0001F3FB>.
 https://t.co/bUoAGLlpSl",2,0,0,0,0,0,0,0,0,0,0,-0.5
523,522,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
524,523,Premiers from Ontario and Quebec have never been so admired in Alberta. #COVID19 #cdnpoli https://t.co/j26HHI6iVg,5,0,0,0,0,0,0,0,0,0,0,0.5
525,524,<U+0001F447> Don't forget to take care of yourselves. #COVID19 #StayHomeSaveLives https://t.co/mbxSUFCKuS,3,0,0,0,0,0,0,0,0,1,0,0.5
526,525,"RT @ElHorizontemx:

<U+201C>Estamos en contingencia<U+201D>; helic<U+00F3>ptero hace llamado a quedarse en casa #NuevoLe<U+00F3>n #COVID19 #Coronavirus -&gt; https://t.co/sOSIhrptky",2,0,0,0,0,0,0,0,0,0,0,0
527,526,"If you<U+2019>re 65 and older or have an underlying medical condition, learn how you can take steps to protect yourself from #coronavirus. Learn more: https://t.co/iH2iRfg300. #COVID19 https://t.co/cTPjJ7QmBv",3,0,1,0,1,0,1,0,1,0,3,1.3
528,527,"Hacia Barbados parten 101 enfermer@s, 95 de ellas mujeres, para ayudar en la lucha vs la #COVID19 en esa hermana naci<U+00F3>n. Con esta, son 15 brigadas Henry Reeve y casi 700 cooperantes, los que desde distintas partes del mundo suman esfuerzos para enfrentar la pandemia. https://t.co/PxMaXABlz4",2,0,0,0,0,0,0,0,0,0,0,-0.25
529,528,"En el informe de @lopezobrador_ no se anunci<U+00F3> ninguna medida relevante para afrontar la crisis econ<U+00F3>mica del #COVID19.  En plena emergencia, ley<U+00F3> una pieza de divulgaci<U+00F3>n ideol<U+00F3>gica, embistiendo fantasmas del pasado y abandonando su deber como Jefe de Estado para unir a la Naci<U+00F3>n https://t.co/ldeCYZIIuC",5,0,0,0,0,0,0,0,0,1,0,-0.75
530,529,<U+0422><U+043E><U+043F> <U+0442><U+0435><U+043C><U+0438>: #<U+0434><U+043E><U+0431><U+0440><U+043E><U+0443><U+0442><U+0440><U+043E> #coronavirus #<U+0421><U+0435><U+0434><U+0438><U+0434><U+043E><U+043C><U+0430> #<U+041E><U+043D><U+0430><U+041A><U+043E><U+0433><U+0430> #stayhome #<U+0442><U+0440><U+0435><U+0442><U+0430><U+0441><U+043C><U+0435><U+043D><U+0430> #COVID19 #COVID2019 #<U+0434><U+043E><U+0431><U+0440><U+0430><U+043D><U+043E><U+045C> #<U+041C><U+0438><U+0421><U+0435><U+0411><U+0435><U+0433><U+0430> #<U+0448><U+0442><U+043E><U+0441> #<U+041C><U+043E><U+0443><U+0434> #StayAtHome #<U+0421><U+043F><U+043E><U+0434><U+0435><U+043B><U+0438><U+0424><U+043E><U+0442><U+043E><U+0433><U+0440><U+0430><U+0444><U+0438><U+0458><U+0430>,1,0,0,0,0,0,0,0,0,0,0,0
531,530,"""We Will Succeed."" Queen's #COVID19 Speech. Retweet!

""Success will belong to everyone of us..Better days will return..We will be with our friends again..We will be with our families again..We will meet again."" <U+0001F1EC><U+0001F1E7><U+0001F1FA><U+0001F1F8>

#QueensSpeech #GodSaveTheQueen #QueenElizabeth #WindsorCastle https://t.co/QqzFoeGChe",1,0,2,0,0,2,0,1,1,0,3,1.5
532,531,"As daily US #COVID19 deaths hit 1500, Mississippi Gov. Tate Reeves proclaimed April as ""Confederate Heritage Month,"" @DonnerKay reports at @jxnfreepress. SCV, a Neo-Confederate org Reeves spoke to in 2013 (pictured), is hailing the proclamation.
https://t.co/uGIq9kctPN
1/ https://t.co/LLGNZAP2Jj",4,0,1,0,0,0,0,0,2,1,1,-0.3
533,532,"HERE<U+2019>S A STAT WORTH SHARING! 

Global #COVID19 #coronavirus total recoveries have passed 250,000.

That<U+2019>s nearly 4x the number of deaths.

There 1,200,000+ confirmed cases worldwide. 

(source @JohnsHopkins) https://t.co/XoRwdxBwLx",5,0,0,0,0,0,0,0,0,0,1,1.15
534,533,El gobierno ha dejado la estrategia para enfrentar #COVID19 en manos de los cient<U+00ED>ficos. https://t.co/pOjaAG5cXn,2,0,0,0,0,0,0,0,0,0,0,0
535,534,I worked the night shift at Sinai Health System last night. Dr. Paul Koblic worked the casino shift from 9 pm to 4 am. I'm old and he's young. He offered to stay all night if necessary to do the intubations so I wouldn't have to risk getting #COVID19. I'm crying as I write this.,3,0,2,0,1,1,1,1,1,2,1,-0.85
536,535,"On the latest episode of the #science #podcast This Week in Virology #TWiV Daniel Griffin MD  provides updates on #COVID19 indicators, clinical picture, and therapeutics, followed by our discussion of the coronavirus pandemic caused by #SARS_COV_2 https://t.co/T1pKMIYsaf https://t.co/gwIDzdTeU5",3,0,0,0,1,0,1,0,0,1,2,0.4
537,536,"Many of us aren<U+2019>t used to working remotely. These tips from us and Dr. Keith Dobson, clinical psychologist and professor at @ucalgary, could help. #workfromhome #coronavirus #covid19 https://t.co/BRzIpROfuv",3,0,0,0,0,0,0,0,1,0,2,0.65
538,537,"To ALL of our grocery store workers who work tirelessly to ensure Texans have the supplies they need: 

Thank YOU! 

Everyone across our state appreciates your hard work to help Texans respond to the #coronavirus. 

God bless you and God bless Texas.

#txlege #COVID19 https://t.co/zN1ID2D55u",3,0,3,0,1,2,0,0,2,0,4,3.05
539,538,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
540,539,"For Trump to give medical advice <U+2014>  and in particular, to push the use of specific medication <U+2014> is a national disgrace. It's profoundly anti-science and medical propaganda.

#COVID19 #Coronavirus",3,1,1,1,1,0,1,1,2,2,1,-1.05
541,540,El gobierno ha dejado la estrategia para enfrentar #COVID19 en manos de los cient<U+00ED>ficos. https://t.co/pOjaAG5cXn,2,0,0,0,0,0,0,0,0,0,0,0
542,541,"This is how Americans will survive. 

Good people helping those in need. 

This is the real America. 

Trump will never break us down. 

#COVID19
#TrumpPandemic
#UnitedWeStand
#WeThePeople 

#ResistanceIsNotFutile

#Hanian

https://t.co/SkwooQrreB",3,0,1,0,0,1,0,3,2,0,3,1.95
543,542,"<U+7F8E> '<U+CD5C><U+C545><U+C758> <U+D55C> <U+C8FC>' <U+ACBD><U+ACE0><U+2026>""<U+C9C4><U+C8FC><U+B9CC> <U+ACF5><U+C2B5> <U+AC19><U+C740> <U+C21C><U+AC04> <U+B420> <U+AC83>"" #SBS<U+B274><U+C2A4> #<U+CF54><U+B85C><U+B098>19 #covid19 https://t.co/zVvb1PTzHS",1,0,0,0,0,0,0,0,0,0,0,0
544,543,"How Trump, the GOP, Fox and AM radio created a #Cult45* of misinformation &amp; cognitive dissonance for their own greedy purposes, but now it<U+2019>s become too impervious to facts/science for the MAGA fanclub to even protect itself from #COVID19 https://t.co/yc7FtYGpnG via @RickSmithShow",3,1,0,1,1,0,0,1,0,3,3,-1.2
545,544,"<U+0001F9A0><U+0001F637> Supermercados de #Chetumal no permitir<U+00E1>n m<U+00E1>s de cinco clientes por cada 100 metros cuadrados, lo que limita su capacidad al 20%. Mira qu<U+00E9> otra medida tomaron contra el #COVID19 <U+0001F447> @SoyDeChetumal https://t.co/GMjE9yF2lc",2,0,0,0,0,0,0,0,0,0,0,0
546,545,"Isn<U+2019>t this a cute picture of Dr. Fauci with Nancy<U+2753><U+0001F644><U+0001F644><U+0001F644>

I don<U+2019>t trust this man and I felt that way even before I saw this picture. 

#COVID19 #coronavirus https://t.co/cBg7stTQxM",5,0,0,0,0,0,0,0,1,0,1,1.25
547,546,"Se han confirmado 34 casos de #COVID19 en Hidalgo, y contamos con 73 casos sospechosos, de acuerdo al reporte del Instituto de Diagn<U+00F3>stico y Referencia Epidemiol<U+00F3>gicos #InDRE.",2,0,0,0,0,0,0,0,0,0,0,0
548,547,Due to #COVID19 we are changing over to a fully virtual walk this year- with lots of fun ideas on how we can still support and raise funds for those living with #cysticfibrosis! Like our FB/IG/Twitter to keep<U+2026> https://t.co/GD0Pjy4CTl,3,0,1,0,0,1,0,0,1,0,2,2.15
549,548,#ConferenciaDePrensa: #Coronavirus #COVID19 #Qu<U+00E9>dateEnCasaYa | 5 de abril de 2020 https://t.co/S8A8GjneTq,1,0,0,0,0,0,0,0,0,0,0,0
550,549,"What if this is acute hemoglobinopathy? Reminds me of MetHemoglobinemia-hypoxia out of proportion to symptoms or lung exam or lung imaging. AND 2019-SARS-CoV is active against hemoglobin according to THIS Chinese articles published March 23, 2020: https://t.co/lR2PD3IfMm #COVID19 https://t.co/RUR4VzeOBH",4,0,0,0,0,0,0,0,0,0,0,-0.4
551,550,.@realDonaldTrump is having this briefing as we go into one of the worst weeks to step on @JoeBiden town hall and a critical @60Minutes story about #COVID19 and small businesses...That<U+2019>s the only reason for this press briefing...the only reason. #coronavirus,4,0,0,0,0,0,0,0,0,1,1,0.1
552,551,"9000 people have recently passed. My condolences to those families.

However, they didn't die from #COVID19, they died of the underlying health issues they had before catching the virus. 

When someone dies, after catching a cold, that isn't put on their death certificate. <U+0001F914>",3,1,1,1,2,0,2,1,0,4,0,-3.45
553,552,"En el informe de @lopezobrador_ no se anunci<U+00F3> ninguna medida relevante para afrontar la crisis econ<U+00F3>mica del #COVID19.  En plena emergencia, ley<U+00F3> una pieza de divulgaci<U+00F3>n ideol<U+00F3>gica, embistiendo fantasmas del pasado y abandonando su deber como Jefe de Estado para unir a la Naci<U+00F3>n https://t.co/ldeCYZIIuC",5,0,0,0,0,0,0,0,0,1,0,-0.75
554,553,Undocumented farm workers are essential workers yet they and their families were excluded from the $2 trillion #COVID19 pandemic aid package that passed Congress last week. We need an aid package that includes all of our #undocumented community members.  https://t.co/2ceZrR3BmE,3,0,1,2,1,0,2,0,1,2,3,0.1
555,554,"I spoke with @RadioNational @lisasleong for the This Working Life program about leading through #covid19 with emotional intelligence which means leading with empathy, decisiveness, confidence and compassion. Which leaders do you think are doing this well?  https://t.co/ONXPMvuXCz",3,0,0,0,3,2,0,0,3,1,5,4.6
556,555,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
557,556,"<U+26A0><U+FE0F>@SpeakerPelosi is pushing a 4th #coronavirus bill with extended unemployment, health insurance for laid-off, hazard pay for healthcare/essential workers, free #COVID19 treatment, more money for states and $$ to Americans.

Mitch McConnell OPPOSES it.<U+0001F92C>
https://t.co/DnXXWsIHHI",4,1,2,0,1,2,0,1,2,1,2,-0.95
558,557,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
559,558,"COVID-19 SO FAR: What have we done right, and where did we go wrong?

Patty Hajdu is now at the center of an editorial campaign to bolster her image. She desperately needs the help.

At the beginning of the crisis her response received an A+ rating.

1/8
#COVID19 #Cdnpoli https://t.co/WcHPGNxk7Y",3,1,0,0,1,0,1,0,1,3,3,-0.1
560,559,"Hacia Barbados parten 101 enfermer@s, 95 de ellas mujeres, para ayudar en la lucha vs la #COVID19 en esa hermana naci<U+00F3>n. Con esta, son 15 brigadas Henry Reeve y casi 700 cooperantes, los que desde distintas partes del mundo suman esfuerzos para enfrentar la pandemia. https://t.co/PxMaXABlz4",2,0,0,0,0,0,0,0,0,0,0,-0.25
561,560,"@gtconway3d Trump<U+2019>s denial, unpreparedness, lies, &amp; utter incompetence have worsened a national health crisis.

Listen to this compilation of Trump #COVID19 quotes as he catastrophically rejects expertise, intelligence reports, medical &amp; scientific findings:
#70Days

https://t.co/QpNErx82ev",3,1,0,0,2,1,1,1,2,4,2,-4.35
562,561,"La crisis del #COVID19 nos pone frente a una oportunidad: evaluar las condiciones de convivencia que tenemos y cambiarlas para acercarlas a nuestras aspiraciones como sociedad.

 Proponemos 4 ejes de acci<U+00F3>n a los distintos niveles de gobierno para tener futuro frente a la crisis: https://t.co/n7GonW0FBK",2,0,0,0,0,0,0,0,0,1,0,-0.75
563,562,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
564,563,"El gobernador Cuauht<U+00E9>moc Blanco (@cuauhtemocb10) presumi<U+00F3> en un spot la instalaci<U+00F3>n de un hospital m<U+00F3>vil para tratar a personas con #covid19... el cual fue desmontado despu<U+00E9>s de grabar el promocional.

https://t.co/TgRZySEV5A",2,0,0,0,1,0,1,0,1,0,0,-0.25
565,564,#Covid19 #Coronavirus #TrumpFlu #Trumpet https://t.co/ZJFODcSwQ3,1,0,0,0,0,0,0,0,0,1,0,0
566,565,"@realDonaldTrump AMERICA get #woke . #WeThePeople are only 4.25% of the WORLD'S population . we are now 26+ % of ALL #COVID19 cases in the WORLD . 26+ % . BECAUSE . #TrumpLiedPeopleDied #TrumpLiesPeopleDie 

#DumpTrump
#TrumpISResponsible
for the #CoronaVirus KILLING US 

https://t.co/3yEGSTAIgZ",3,1,0,0,1,0,1,0,0,1,0,-0.75
567,566,"M<U+00E9>xico suma 253 nuevos casos de #covid19; es el mayor aumento desde el inicio de la pandemia en el pa<U+00ED>s.

MUY IMPORTANTE hacer conciencia que estos d<U+00ED>as NO son vacaciones.

<U+00A1><U+00A1><U+00A1>#Qu<U+00E9>dateEnCasa: cuida tu salud y la de tu familia!!! https://t.co/ZA5nvarzzx",5,0,0,0,0,0,0,0,0,0,1,0
568,567,"-En EEUU mueren mil personas al d<U+00ED>a
-En Ecuador la gente muere en las calles
-En Brasil nadie sabe cu<U+00E1>ntos han muerto
-En B<U+00E9>lgica piden no se usen respiradores para ancianos

<U+0001F4E2>EL MUNDO NECESITA M<U+00C1>S POL<U+00CD>TICA DE IZQUIERDAS
#COVID19 
#TachaAlFacha https://t.co/WDkAPdOtQK",2,0,0,0,0,0,0,0,0,0,0,0
569,568,"To slow the spread of #COVID19, stay at home except to get groceries, medications, or other essentials. Avoid outings you don<U+2019>t have to take. Visit the FAQs for more tips: https://t.co/Y8pXpXV6Lp.
#PhysicalDistance #SocialDistancing https://t.co/PYh8prLKgG",4,0,0,0,1,0,0,0,0,1,1,-0.35
