,X,text,topic,NRC_anger,NRC_anticipation,NRC_disgust,NRC_fear,NRC_joy,NRC_sadness,NRC_surprise,NRC_trust,NRC_negative,NRC_positive,sentiment_valence
2439,2438,"Dr. Shiva is an MIT PhD in Biological Engineering. 
He believes the fearing mongering #COVID19 is really being used by the Deep State to crash Trump's economy for political gain.
Dr Anthony Fauci represents multiple leftist entities to undermine Trump's #MAGA.   
#Trump2020 #KAG https://t.co/8L6ZGwvHG5",1,0,1,0,2,1,1,2,1,2,1,-1.35
2440,2439,"<U+00A1>Atenci<U+00F3>n!

#COBAJ da a conocer su postura oficial sobre la Emergencia Nacional ocasionada por el #COVID19 y las afectaciones al gremio jur<U+00ED>dico del Estado de #Jalisco <U+0001F447>

#Covid_19mx #derecho #abogados https://t.co/drvwCVBobm",2,0,0,0,0,0,0,0,0,0,0,0
2441,2440,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
2442,2441,My ghosh that #mikepence is such a bootlickin wimp shit. Vote these keystone cops out #November #COVID19 #trump @nytimes @freep @wolfblitzer @MiamiHerald @dallasnews @orlandosentinel,1,2,1,2,1,1,1,2,1,3,2,-1.25
2443,2442,"Dear Parents and Caregivers, 
As we all navigate distance learning, we want you to know that we have your back and we are here for students. 

Read ETFO's open letter https://t.co/HdPXKj4DHm #onpoli #COVID19 #OntEd https://t.co/hl5xphsFY4",4,0,0,0,0,0,0,0,0,0,2,1.3
2444,2443,"Presentaci<U+00F3>n del Plan Emergente de Apoyo y Protecci<U+00F3>n a la Salud, Empleo e Ingreso Familiar, del gobernador @Javier_Corral por la contingencia sanitaria #COVID19 https://t.co/bNqDeJ635D",2,0,1,0,0,0,0,0,1,0,1,0.8
2445,2444,Joint IMF <U+2013> @WHO appeal to policymakers:  Focus on the priorities needed to protect public health and put people back to work. We need to do both--save lives and save livelihoods. https://t.co/7AKYvg1s2X #coronavirus #COVID19 https://t.co/If0nugTaGp,3,0,1,0,0,1,0,0,1,0,3,1.5
2446,2445,Doing all I can to answer questions abt govt response to #COVID19. Over 19k people called in to my 1st #covid19 tele town hall &amp; &gt;15k people called in to my 2nd. Never hesitate to call elected reps or fed agencies to learn how govt is helping U during this crisis! U deserve info!,4,1,1,0,0,0,0,0,1,1,2,0.3
2447,2446,"En el informe de @lopezobrador_ no se anunci<U+00F3> ninguna medida relevante para afrontar la crisis econ<U+00F3>mica del #COVID19.  En plena emergencia, ley<U+00F3> una pieza de divulgaci<U+00F3>n ideol<U+00F3>gica, embistiendo fantasmas del pasado y abandonando su deber como Jefe de Estado para unir a la Naci<U+00F3>n https://t.co/ldeCYZIIuC",5,0,0,0,0,0,0,0,0,1,0,-0.75
2448,2447,"<U+0001F91E><U+0001F3FC>Another glimmer of hope: new daily #coronavirus cases in the US are still rising but the curve *appears* to be starting to flatten. Sadly, we are still setting the global pace (#China not accurate).

Countries with #lockdowns were able to #FlattenTheCurve BEFORE us.

#COVID19 https://t.co/WXB1OND2NC",4,0,4,0,0,3,1,2,2,1,4,1.7
2449,2448,"#AlMomento L<U+00F3>pez-Gatell, informa que en M<U+00E9>xico suman dos mil 143 casos de #COVID19, con 94 defunciones; van 5 mil 209 casos sospechosos con 10 mil 682 negativos. La CDMX contin<U+00FA>a siendo el primer lugar con m<U+00E1>s casos; Tabasco est<U+00E1> en tercer lugar por habitantes https://t.co/zgsSaQaFRY",2,0,0,0,0,0,0,0,1,0,1,0.15
2450,2449,"Personal de #Mides apoya en la entrega de  cajas #KitSaldremosAdelante en las comunidades vulnerables y afectadas por el #Covid19. 
#JuntosSaldremosAdelante @raulromerosegt @AjanelRutila https://t.co/rCCe5a8QLN",5,0,0,0,0,0,0,0,1,0,0,0
2451,2450,"You can come to Canada if your permanent residence application was approved on or before March 18, 2020, you haven<U+2019>t landed yet and have no symptoms of #COVID19. You are exempt from the travel restrictions. 

Learn more: https://t.co/TAHgg16Lrl https://t.co/24fR6iWMhb",3,0,0,0,0,0,0,0,0,0,2,0.9
2452,2451,"<U+0001F3A5> Por cuarta semana consecutiva, el especial de @TelemundoNews presentar<U+00E1>: #Coronavirus: c<U+00F3>mo sobrevivir en casa, con la <U+00FA>ltima informaci<U+00F3>n en tiempo real sobre la pandemia del #COVID19

<U+0001F5D3> Este lunes 
<U+0001F559> 10/PC
<U+0001F4F2> Livestream simult<U+00E1>neo en nuestras plataformas digitales. https://t.co/CzMx81aqPS",2,0,0,0,0,0,0,0,1,0,1,0
2453,2452,"Transport workers are the circulatory system that delivers essential workers to the #frontlines of the war against #Covid19. We embrace our duty, but government has a reciprocal obligation to protect us with #PPE and all sensible measures to reduce our exposure #PPENow https://t.co/Y4q4mWvBNr",3,0,1,0,2,1,0,1,2,2,3,1.65
2454,2453,Many questions recently about #medmal liability in the era of #COVID19. Plaintiff's attorneys are already advertising to solicit cases -- while we are risking our own lives and the health of our families. What should you know? 1/ https://t.co/KhGMVcZBSh,3,0,0,0,0,0,0,0,0,0,0,-1.3
2455,2454,.@GovPritzker is doing an amazing job despite what @realDonaldTrump says! His message is on point and unifying. He<U+2019>s done more to bolster social services in #Illnois than any governor.He took action to protect us while #Trump made fun of #COVID19 as a hoax and was slow to act?,1,1,1,1,0,1,1,2,0,1,5,1.15
2456,2455,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
2457,2456,"En el informe de @lopezobrador_ no se anunci<U+00F3> ninguna medida relevante para afrontar la crisis econ<U+00F3>mica del #COVID19.  En plena emergencia, ley<U+00F3> una pieza de divulgaci<U+00F3>n ideol<U+00F3>gica, embistiendo fantasmas del pasado y abandonando su deber como Jefe de Estado para unir a la Naci<U+00F3>n https://t.co/ldeCYZIIuC",5,0,0,0,0,0,0,0,0,1,0,-0.75
2458,2457,"Take action to slow the spread of #COVID19 by wearing a cloth face covering in public spaces, keeping at least 6 feet of physical distance, &amp; frequently washing your hands.
Make a cloth face covering from a t-shirt, scarf or cloth napkin. Learn more at https://t.co/bihJ3xEM15. https://t.co/IVZklVYUtS",1,0,1,0,0,0,1,0,0,0,3,0.8
2459,2458,"Pence is doing damage control for Trump. He's campaigning for Michigan's 16 electoral college votes amidst a Pandemic. It ain't happenin' Mikey. Sit down. 

#Coronavirus #COVID19",4,2,0,1,2,0,2,1,0,3,0,-2.1
2460,2459,"Canada has 15,407 cases and 277 deaths.
Israel has 8,018 cases and only 47 deaths. 
Taiwan has 345 cases and 5 deaths.

The numbers are a reflection of Trudeau's policy. Is it any wonder that he doesn't want to release the projections? 

#Cdnpoli #COVID19 https://t.co/qUaMwnO3k4",3,0,0,0,0,0,0,0,1,0,1,0
2461,2460,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
2462,2461,"#ATENCI<U+00D3>N #Trujillo | agentes de la Brigada de Inteligencia de #Valera, detuvieron a la joven Andrea Sayago Moreno por denunciar la presencia de casos de #COVID19 en la regi<U+00F3>n. 
#04Abr 

.@ForoPenal https://t.co/7X8yN62rC5",2,0,0,0,0,0,0,0,0,0,0,0
2463,2462,"Who told Americans it was safe to gather publicly:

DEMOCRATS!

Who held up #CARESAct and stuffed it with unrelated pork having ZERO to do with helping suffering Americans: 

DEMOCRATS!

Who put together #COVID19 task force while Democrats were still on fake impeachment:

TRUMP! https://t.co/gChA2apZov",1,1,0,1,2,1,1,1,1,4,2,-2.25
2464,2463,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
2465,2464,Construction is nearing completion on a new isolation and quarantine center capable of serving at least 350 homeless people in downtown Las #Vegas. #ClarkCounty and the @CityOfLasVegas are partnering on the ISO-Q complex. It should be ready by tomorrow. #COVID19 #Coronavirus https://t.co/ZUfOQbh1ac,4,0,3,0,1,1,1,0,1,1,2,2.9
2466,2465,"Hoy reforzamos nuestro compromiso de Proteger Mejor a la sociedad mexicana, al ofrecer una cobertura amplia que haga frente a eventualidades como #COVID19 <U+0001F9A0>. Puedes estar seguro que, as<U+00ED> como lo hemos hecho por 80 a<U+00F1>os, cuentas con nosotros hoy, ma<U+00F1>ana y siempre. https://t.co/eEsPHwC3QM",2,0,0,0,0,0,0,0,0,0,0,-0.25
2467,2466,"You can take the advice of doctors, or you can wait for a politician with a background in interior decorating to guide your decision. That is your actual choice.

#Cdnpoli #COVID19 @PattyHajdu 
https://t.co/R6rY0bBAPi",3,0,1,1,0,0,0,0,3,1,4,1.15
2468,2467,"Not the 2020 Olympic event we wanted to win. 

#COVID19 #coronavirus #Covid_19 https://t.co/OHUmtRdApO",4,0,0,0,0,0,0,0,0,0,0,0.5
2469,2468,<U+0001F6A8>@realdonaldtrump has promised more #PPE is on the way. But nurses like David know the truth. David<U+2019>s #message2trump shows what is really happening on the frontlines of the #COVID19 crisis #getmePPE https://t.co/0jXfZBe7bh,1,0,0,0,0,0,0,0,1,1,1,1.25
2470,2469,"En el informe de @lopezobrador_ no se anunci<U+00F3> ninguna medida relevante para afrontar la crisis econ<U+00F3>mica del #COVID19.  En plena emergencia, ley<U+00F3> una pieza de divulgaci<U+00F3>n ideol<U+00F3>gica, embistiendo fantasmas del pasado y abandonando su deber como Jefe de Estado para unir a la Naci<U+00F3>n https://t.co/ldeCYZIIuC",5,0,0,0,0,0,0,0,0,1,0,-0.75
2471,2470,"#<U+00DA>LTIMAHORA | Se envi<U+00F3> personal a #China para comprar material m<U+00E9>dico contra #covid19: Gatell 
https://t.co/ZECPzili9v https://t.co/Jnx8d4s1jm",2,0,0,0,0,0,0,0,1,0,0,0
2472,2471,"En el informe de @lopezobrador_ no se anunci<U+00F3> ninguna medida relevante para afrontar la crisis econ<U+00F3>mica del #COVID19.  En plena emergencia, ley<U+00F3> una pieza de divulgaci<U+00F3>n ideol<U+00F3>gica, embistiendo fantasmas del pasado y abandonando su deber como Jefe de Estado para unir a la Naci<U+00F3>n https://t.co/ldeCYZIIuC",5,0,0,0,0,0,0,0,0,1,0,-0.75
2473,2472,"We have 3,482 new positive #COVID19 cases, bringing our total to 37,505.
<U+2022> Atlantic: 121
<U+2022> Bergen: 6,187
<U+2022> Burlington: 547
<U+2022> Camden: 556
<U+2022> Cape May: 77
<U+2022> Cumberland: 54
<U+2022> Essex: 4,082
<U+2022> Gloucester: 248
<U+2022> Hudson: 3,924
<U+2022> Hunterdon: 189 https://t.co/2ZivPhkPsS",5,0,0,0,0,0,0,0,0,0,0,0.75
2474,2473,"Aunque ya tengas trastorno de personalidad. #quedateencasa en la #curentena del #covid19 <U+0001F9A0> 

Compartan por favor esto debe entenderlo todo el mundo. <U+0001F64F><U+0001F3FB><U+0001F644>

#coronaviruschallenge #coronavirus #tiktok #madlipz https://t.co/ibUR436LEv",2,0,0,0,0,0,0,0,0,0,0,0.6
2475,2474,I<U+2019>ve never experienced this much stress in my entire medical career <U+2014> treating sick young #COVID19 patients here in #NYC is beyond difficult. The fear is palpable among us all on the frontlines... please stay at home <U+2014> it means the world to us #SocialDistance,3,1,3,1,3,1,1,2,2,3,4,-0.75
2476,2475,"El gobernador Cuauht<U+00E9>moc Blanco (@cuauhtemocb10) presumi<U+00F3> en un spot la instalaci<U+00F3>n de un hospital m<U+00F3>vil para tratar a personas con #covid19... el cual fue desmontado despu<U+00E9>s de grabar el promocional.

https://t.co/TgRZySEV5A",2,0,0,0,1,0,1,0,1,0,0,-0.25
2477,2476,"#covid19

those moments where we realized this was serious. 

cancellation of the Olympics. 
Forced work from home or job loss.

The next tipping point will be much rougher. 

We're ALL going to start hearing that people we know who have tested positive, and some who died. https://t.co/gyFFAofMS9",3,1,1,0,3,0,1,0,0,3,1,-0.75
2478,2477,"<U+0001F6A8><U+0001F6A8><U+0001F6A8>[ALERT]<U+0001F6A8><U+0001F6A8><U+0001F6A8>
Commerce City Soldiers of Odin Neo-Nazis are scamming #COVID19 Mutual Aid Projects Across the Country

Do not provide aid to Nazi scammers Ed Lif &amp; Jamie Henry Nelson to any of their aliases published on our blog<U+0001F447><U+0001F447><U+0001F447>

https://t.co/vEvZKcWrqY https://t.co/LFqWSK24lO",5,0,0,0,0,0,0,0,2,0,3,2.4
2479,2478,"@RoyalFamily <U+201C>We will succeed - and that success will belong to every one of us.<U+201D> 
<U+2014> Her Majesty The Queen 
#COVID19 #coronavirus https://t.co/xbGf5N2Fkb",1,0,1,0,0,1,0,0,1,0,2,1.25
2480,2479,"These Cuomo press briefings are must see TV. Factual, blunt, sobering but also optimistic. He tells us things that can help us respond better to the ensuing #COVID19 crisis. A model for communication and leadership.",3,0,0,0,0,0,0,0,1,1,1,0.2
2481,2480,#COVID19 Press conference right now. Where are your masks? Why aren<U+2019>t you modeling social distancing? #Masks4All https://t.co/rj2AebLHk0,4,0,0,0,0,0,0,0,0,0,0,0.8
2482,2481,"These Cuomo press briefings are must see TV. Factual, blunt, sobering but also optimistic. He tells us things that can help us respond better to the ensuing #COVID19 crisis. A model for communication and leadership.",3,0,0,0,0,0,0,0,1,1,1,0.2
2483,2482,"1/7 #COVID19 key concerns in <U+0001F1E8><U+0001F1E6>: ongoing community spread, cases/outbreaks linked to high-risk settings and deep concern and sadness at increasing numbers of deaths reported. 
#StayHomeSaveLives 
#ProtecttheVulnerable",4,0,1,0,0,0,1,0,1,1,2,-1.1
2484,2483,"En @Coparmex sabemos que est<U+00E1>s preocupado por tu empleo y tu ingreso. Ante el impacto del #COVID19, nuestra prioridad eres t<U+00FA> y tu familia, #EstamosContigo. Exigimos acciones concretas para cuidar el empleo y el bienestar de las familias mexicanas. #NoNosDetieneElVirus <U+0001F1F2><U+0001F1FD> https://t.co/t2orqBdiQj",2,0,0,0,0,0,0,0,0,0,0,0
2485,2484,"<U+0001F631>OMG...

#coronavirus #COVID19 #CoronavirusPandemic https://t.co/5TZ96Wkoza",1,0,0,0,0,0,0,0,0,0,0,0
2486,2485,"#EnVivo #RompevientoTVInforma

<U+00BF>Por qu<U+00E9> el gobernador de #Jalisco tom<U+00F3> decisiones distintas sobre el #Covid19 para impulsar su nombre como candidateable, a costa del riesgo para la poblaci<U+00F3>n? @fabriziomejia en mesa de debate.

Aqu<U+00ED>: https://t.co/AYnFFHjn4c https://t.co/u8EcBDvChS",2,0,0,0,0,0,0,0,0,0,1,0
2487,2486,"HERE<U+2019>S A STAT WORTH SHARING! 

Global #COVID19 #coronavirus total recoveries have passed 250,000.

That<U+2019>s nearly 4x the number of deaths.

There 1,200,000+ confirmed cases worldwide. 

(source @JohnsHopkins) https://t.co/XoRwdxBwLx",5,0,0,0,0,0,0,0,0,0,1,1.15
2488,2487,"#<U+00DA>ltimaHora | Apenas el domingo pasado, 29 de marzo, las autoridades federales registraban 993 casos de #covid19, es decir hubo un aumento de m<U+00E1>s de mil casos en s<U+00F3>lo siete d<U+00ED>as https://t.co/9ZTZMazBE1",5,0,0,0,0,0,0,0,0,0,0,0
2489,2488,"These Cuomo press briefings are must see TV. Factual, blunt, sobering but also optimistic. He tells us things that can help us respond better to the ensuing #COVID19 crisis. A model for communication and leadership.",3,0,0,0,0,0,0,0,1,1,1,0.2
2490,2489,"The US Postal Service warned it may have to shut down by JUNE! The Congressional #coronavirus stimulus package provided it NO funding
This would NOT be good during #COVID19 pandemic or for #VoteByMail 
CALL YOUR CONGRESSPERSON NOW &amp; TELL THEM #FundUSPS
https://t.co/JHN4vsz3hy",1,0,2,0,2,1,1,2,1,1,1,-0.75
2491,2490,"Les comparto los #programasdeapoyo por motivo de la #contingencia originada por el #Covid19. 

A partir de ma<U+00F1>ana lunes 06 de abril podr<U+00E1>n realizar su solicitud en esta p<U+00E1>gina: https://t.co/ZizLItDecg

#Milydiputada #Todoconlaciudadan<U+00ED>a @MovCiudadanoMX @MovCiudadanoYuc https://t.co/eCi59LmbU3",2,0,0,0,0,0,0,0,0,0,0,0
2492,2491,.@ArtsAdminColor is supporting BIPOC artists and arts administrators during the #COVID19 pandemic with an emergency fund. Read more about it here: https://t.co/PiEgv4vWmu,3,0,0,0,2,0,2,1,1,2,1,-1
2493,2492,#Atentos | AMLO est<U+00E1> por presentar su plan econ<U+00F3>mico ante la contingencia por #COVID19 en su informe trimestral. https://t.co/QAcGRi8osH https://t.co/6L4BRGGJ9n,2,0,1,0,0,0,0,0,0,0,0,0
2494,2493,@ripologist I have a few friends who aren<U+2019>t taking #COVID19 seriously. It<U+2019>s breathtaking to see the idiocy.,1,1,0,1,0,0,1,0,0,1,0,0
2495,2494,"La entidades donde se han presentado m<U+00E1>s casos confirmados de #Covid19 

-Ciudad de M<U+00E9>xico 
-Estado de M<U+00E9>xico
-Puebla 
-Jalisco 
-Tabasco 

Fuente: Secretar<U+00ED>a de Salud. https://t.co/5VONibUNJA",2,0,0,0,0,0,0,0,0,0,0,0
2496,2495,"If you don<U+2019>t come out of this quarantine with either:

1.) a devastating personal loss
2.) a devastating financial loss
3.) an uncertain future

consider yourself truly blessed, and extend compassion to those who did not enjoy your privilege and luck.
#COVID19 #BeKindToEachOther https://t.co/5hg8UGZ9oV",3,3,2,2,5,3,2,2,3,3,5,2
2497,2496,"#COVID19 in northern NY: 14 new cases in Jefferson county, 3 each in Warren and St. Lawrence, &amp; 2 in Clinton. Total cases are now 182. Jefferson county reported 1 new recovery, &amp; Warren county had 4 recoveries, bringing total recovered to 38. #COVID19NY https://t.co/EVlQmm63OX https://t.co/pAOe1NOJek",4,0,0,0,0,0,0,0,1,0,0,0
2498,2497,"Miyoko<U+2019>s Creamery<U+00A0>food truck will begin distributing approximately 1,500-2,000 vegan grilled cheese sandwiches per week to hospital workers and people in need during the ongoing coronavirus pandemic.

#SundayThoughts #Covid19
#SoyfoodsMonth #Coronavirus

 https://t.co/PpNMZ4kywh",4,0,1,0,2,0,2,0,2,1,0,-1
2499,2498,"Pese a restricciones por el #COVID19, los habitantes de Juchit<U+00E1>n se concentraron en las entradas del pante<U+00F3>n municipal <U+201C>Domingo de Ramos<U+201D> para cumplir con la tradici<U+00F3>n prehisp<U+00E1>nica de visitar a sus muertos. 

Aqu<U+00ED> la historia completa <U+0001F449>: https://t.co/qzVFY73fJN https://t.co/lFM7JxGz18",2,0,0,0,0,0,0,0,0,0,0,-0.25
2500,2499,"El legendario pateador de los Saints de Nueva Orleans Tom Dempsey muere a causa del #COVID19
https://t.co/Wks9V1d7fl.",5,0,0,0,0,0,0,0,0,0,0,0
2501,2500,"#4Abril, 12:00 pm NOTA INFORMATIVA @MINSAPCuba sobre #COVID19 
<U+27A1><U+FE0F>Nuevos casos: 32
<U+27A1><U+FE0F>Total: 320
<U+27A1><U+FE0F>Evacuados: 2
<U+27A1><U+FE0F>Total de Recuperados: 15
<U+27A1><U+FE0F>Total de Fallecidos: 8
<U+27A1><U+FE0F>Estable: 283
<U+27A1><U+FE0F>Cr<U+00ED>ticos: 8
<U+27A1><U+FE0F>Graves: 4
#FuerzaCuba #Cuba<U+0001F1E8><U+0001F1FA> 
https://t.co/RZ081DCrc7",5,0,0,0,0,0,0,0,0,0,0,0
2502,2501,"I worked with doctors in Wuhan to analyze their data from initial outbreak. Found that when #COVID19 affects the intestines, it takes longer for virus to clear the body vs. respiratory infection alone. Gut has massive surface area for virus to replicate: https://t.co/FjVWElechM https://t.co/HEl8lrLROi",3,0,0,1,1,1,0,0,1,2,1,-1.05
2503,2502,"RT @marialuisalg1:

Gracias transportistas <U+0001F64F><U+0001F3FB>

#Qu<U+00E9>dateEnCasa #COVID19
 https://t.co/fKXSv64GVV",2,0,0,0,0,0,0,0,0,0,0,0
2504,2503,"Last Month during one of his press conferences, @JustinTrudeau had a message for Canadian children about how they can do their part in the fight against #COVID19. It's a powerful statement, one that deserves a version all kids will want to watch. #StayHomeSaveLives #LEGO https://t.co/7r4rMX6tax",4,2,2,1,3,1,0,0,2,1,2,0.25
2505,2504,"GRACIAS #Cuba<U+203C><U+FE0F>
Frase que se multiplica en el mundo<U+0001F5FA><U+FE0F>.

Muestras de agradecimiento hacia nuestros personal de la salud en misi<U+00F3>n solidaria combatiendo la #COVID19. @DeZurdaTeam<U+0001F91D> #CubaSalvaVidas @DiazCanelB

https://t.co/MSuOyl0maW",2,0,0,0,0,0,0,0,1,0,0,0
2506,2505,"#Lo<U+00DA>ltimo <U+0001F44F> Alejandro Garc<U+00ED>a tiene 23 a<U+00F1>os, es mexicano <U+0001F1F2><U+0001F1FD>y forma parte del desarrollo de motores de la F<U+00F3>rmula 1 <U+0001F3C1> en el equipo de Mercedes; actualmente realiza respiradores para apoyar a quienes necesitan uno por el #COVID19 <U+0001F9A0> https://t.co/m46Tvtqo1C",2,0,0,0,0,0,0,0,0,0,0,0
2507,2506,"#ConferenciaDePrensa: #Coronavirus #COVID19 #Qu<U+00E9>dateEnCasaYa | 5 de abril de 2020

https://t.co/MxxFJy4XO4",1,0,0,0,0,0,0,0,0,0,0,0
2508,2507,"#<U+00DA>ltimaHora | Apenas el domingo pasado, 29 de marzo, las autoridades federales registraban 993 casos de #covid19, es decir hubo un aumento de m<U+00E1>s de mil casos en s<U+00F3>lo siete d<U+00ED>as https://t.co/9ZTZMazBE1",5,0,0,0,0,0,0,0,0,0,0,0
2509,2508,#ConferenciaDePrensa: #Coronavirus #COVID19 #Qu<U+00E9>dateEnCasaYa | 5 de abril de 2020 https://t.co/S8A8GjneTq,1,0,0,0,0,0,0,0,0,0,0,0
2510,2509,#Atenci<U+00F3>n Jap<U+00F3>n dar<U+00E1> apoyo econ<U+00F3>mico a cada hogar afectado por #covid19. Esto es lo que les dar<U+00E1>: https://t.co/qJ2ynY3j4z,2,0,0,0,0,0,0,0,0,0,0,0
2511,2510,"We are all #InThisTogether to mitigate the spread of #COVID19.

Read the latest @DeptofDefense guidance on the use of cloth face coverings: https://t.co/4okfufIwOM

Find samples from @CDCgov below and here: https://t.co/giRHWX9PT1 https://t.co/9V9Kh68Xym",3,0,0,0,0,0,0,0,0,0,0,0
2512,2511,"Aumenta el rechazo internacional a medidas coercitivas unilaterales contra #Cuba y #Venezuela. Grupo de Puebla y #CEPAL llaman a solidaridad y poner fin a bloqueos de #EEUU, especialmente en tiempos de pandemia #COVID19. #NoMasBloqueo #ManosFueraDeVenezuela https://t.co/E74sPbzbtm",2,0,0,0,0,0,0,0,0,0,0,0
2513,2512,The harvest is in full swing thanks to<U+00A0>#EssentialWorkers<U+00A0>who harvest in Monterey County abundant vegetable industry. US consumers will enjoy salads during the<U+00A0>#Covid19<U+00A0>stay at hone orders.<U+00A0>#WeFeedYou<U+00A0>/ https://t.co/YbVAr4d575,3,0,2,0,0,3,0,0,2,0,4,2.45
2514,2513,"INCREDIBLE. As soon as #FilmYourHospital began trending &amp; Queens residents began saying the media was lying<U+2014>the hospital at the <U+201C>epicenter<U+201D> is suddenly less busy. 

I have established connection with an admitted #Covid19 patient inside. 

Stay tuned...

https://t.co/J8AOt78OiF",4,0,1,0,1,1,1,1,1,0,2,2
2515,2514,Grocery store workers have been on the frontlines of #COVID19 and they deserve protections from our government. Have you signed our petition demanding Gov. Parson give these workers emergency first responder status? https://t.co/oqLrdnNvSJ,3,1,2,0,2,0,1,1,1,3,3,-1.5
2516,2515,"California small businesses employ almost half of CA employees &amp; we know #COVID19 is hurting many of them.

We are providing broad support for small businesses &amp; employers impacted by Coronavirus.

Learn more about the programs you may qualify for <U+0001F4BB> https://t.co/snYe5vmHg6 https://t.co/qFgqNMAREl",3,1,1,0,1,1,1,0,2,2,2,1.9
2517,2516,.@CDCgov has started doing serology studies aimed at finding how far and fast #Covid19 is spreading. https://t.co/X9wInRrfG1,3,0,0,0,0,0,0,0,0,0,0,0
2518,2517,"#Ohio counties with confirmed #COVID19 cases: 76

#InThisTogetherOhio 
#StayHomeOhio
#COVID19OhioReady https://t.co/KnYmLBTgO2",3,0,0,0,0,0,0,0,1,0,1,0.5
2519,2518,El presidente @lopezobrador_ anunci<U+00F3> que se eliminar<U+00E1>n los aguinaldos y bajar<U+00E1>n los sueldos de altos funcionarios -incluido <U+00E9>l mismo- para hacer frente a la crisis por #covid19 https://t.co/jLg0VCvyGV,2,0,0,0,0,0,0,0,0,1,0,-0.75
2520,2519,"During times like these, we recognize how STRONG all of our healthcare and essential service workers are. We appreciate the work of those on the front lines in the fight against #COVID19. Thank you! #WeAreInThisTogether",1,1,0,0,2,0,0,0,0,1,1,2.35
2521,2520,"CA<U+2018>s curve appears to have been sufficiently flattened so as not to overwhelm its health-care capacity, according to IHME model being cited by White House coronavirus task force. Things look much worse for NY, with projected 11k ICU bed shortage at peak in 4 days. #COVID19 https://t.co/AY4XVLhqjM",1,2,1,0,3,1,2,0,1,4,3,-1.3
2522,2521,"In the 24 hours through 12 a.m. on Friday, 562 people <U+2014> or one almost every two-and-a-half minutes <U+2014> died from the virus in New York State, bringing the total death toll to nearly 3,000, double what it was only three days before. #COVID19 #NewYork  https://t.co/kaRV8Lh78I",3,1,1,1,1,0,1,1,0,2,0,-1.55
2523,2522,Home! We are so thankful to the exceptional healthcare providers who took care of us &amp; all those who are on the frontlines fighting #covid19. Let<U+2019>s help them help patients<U+2014>get them the #PPE they need. And please let<U+2019>s all #stayhomesavelives. https://t.co/TXL9AiOmN7,3,1,0,0,0,1,0,0,0,1,1,2.7
2524,2523,"These Cuomo press briefings are must see TV. Factual, blunt, sobering but also optimistic. He tells us things that can help us respond better to the ensuing #COVID19 crisis. A model for communication and leadership.",3,0,0,0,0,0,0,0,1,1,1,0.2
2525,2524,"Personal de la cl<U+00ED>nica #1 del seguro social en Pachuca, Hidalgo, teme por su salud al no contar con el equipo necesario para atender a pacientes contagiados por #COVID19 https://t.co/cgIxrp9h1U",2,0,0,0,0,0,0,0,1,0,0,-0.25
2526,2525,"BREAKING: Umass Amherst has announced that an employee on campus has tested positive for #COVID19. 
The employee works for Dining Services in the Blue Wall Cafe and last seen on campus on April 2. 
They are self-isolating.",1,0,0,0,0,0,1,0,0,0,1,0.65
2527,2526,"Annie is such a sweetheart! She's making masks to help stop the spread of #COVID19! 
#90DayFiance https://t.co/C56z2eUkIV",3,0,1,0,0,1,1,0,1,0,1,0.1
2528,2527,"Due to #COVID19 aka #Coronavirus Ill be sending the first 500 people to like &amp; retweet this $300 -$1500 through CashApp, Apple Pay #, Venmo or Zelle <U+0001F3E6> drop all tags in comments) <U+0001F973><U+2764><U+FE0F> #CoronavirusPandemic #TodayOnly",1,1,0,1,1,0,1,0,0,1,0,-0.5
2529,2528,"Tiene raz<U+00F3>n, AMLO no enga<U+00F1><U+00F3> a nadie. Hoy sabemos que la econom<U+00ED>a no se reactivar<U+00E1> y que el #covid19 causar<U+00E1> estragos mayores. Tuvo la oportunidad de convencer y llamar a la unidad, pero se perdi<U+00F3> en la arenga, en la soledad de Palacio. #InformeDeGobierno",2,0,0,0,0,0,0,0,0,0,0,0
