,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
2493,"RT @latinaafortrump: Wait I thought #LoveTrumpsHate 
@HillaryClinton behind the scenes you hate us because we are aware of your corruption.",FALSE,0,NA,2016-10-01 22:44:44,FALSE,NA,782350562532745216,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",mmkjw2,2132,TRUE,FALSE,NA,NA
2494,RT @AmericanMex067: I wonder how many #BasementDwellers would fit in @HillaryClinton's mansion. Elitist hypocrite! https://t.co/pzW7vHc4ps,FALSE,0,NA,2016-10-01 22:44:43,FALSE,NA,782350560397660160,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KdbugA,1491,TRUE,FALSE,NA,NA
2495,"RT @FoxNews: Fox News Poll: Among independent voters, @realDonaldTrump leads @HillaryClinton 41% to 29%. https://t.co/PG29rJOS0O",FALSE,0,NA,2016-10-01 22:44:43,FALSE,NA,782350559064027137,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",jesuisjulupus,893,TRUE,FALSE,NA,NA
2496,"RT @FoxNews: .@GovMikeHuckabee on a @HillaryClinton presidency: ""We're going to have open borders; immigration is going to be uncontrolled.",FALSE,0,NA,2016-10-01 22:44:41,FALSE,NA,782350551107239936,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",renda_beltzer,616,TRUE,FALSE,NA,NA
2497,RT @TeamTrump: Wondering if youre one of @HillaryClintons #BasementDwellers or #Deplorables? EASY: #FollowTheMoney https://t.co/mGnGKr1DBc,FALSE,0,NA,2016-10-01 22:44:41,FALSE,NA,782350549538709505,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LaurieDevore,708,TRUE,FALSE,NA,NA
2498,"RT @FoxNews: .@gehrig38 Rips @HillaryClinton: 'She's the Epitome of a Very Bad, Evil Human Being' https://t.co/A1sNJ02ejD https://t.co/bKI3",FALSE,0,NA,2016-10-01 22:44:35,FALSE,NA,782350528118345729,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kurt_gulledge,1067,TRUE,FALSE,NA,NA
2499,"RT @FoxNews: .@realDonaldTrump: ""[@HillaryClinton's] nasty, but I can be nastier than she can ever be."" https://t.co/3tS8QXqWH3",FALSE,0,NA,2016-10-01 22:44:31,FALSE,NA,782350510355603457,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Nickybaby007,182,TRUE,FALSE,NA,NA
2500,"RT @andeew2016: @FoxNews @HillaryClinton Yes, we ALL know Hillary won't get up at 3am - not even to rescue our troops in #Benghazi so they",FALSE,0,NA,2016-10-01 22:44:30,FALSE,NA,782350504919703552,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pinkmartini12,5,TRUE,FALSE,NA,NA
2501,"RT @Sampsonsmum: @suthernboy100 @HillaryClinton @Brasilmagic The Americans...Black,White, Asian, Latino, Muslim, LGBT, the whole bunch of u",FALSE,0,NA,2016-10-01 22:44:25,FALSE,NA,782350484501696512,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mikecrooks,4,TRUE,FALSE,NA,NA
2502,RT @AmericanMex067: I wonder how many #BasementDwellers would fit in @HillaryClinton's mansion. Elitist hypocrite! https://t.co/pzW7vHc4ps,FALSE,0,NA,2016-10-01 22:44:24,FALSE,NA,782350480513064960,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",chewcrewnj,1491,TRUE,FALSE,NA,NA
2503,RT @FoxNews: Fox News Poll: Does @HillaryClinton's email scandal bother you? https://t.co/ud0MgUhxJj,FALSE,0,NA,2016-10-01 22:44:18,FALSE,NA,782350455808593920,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",houstonM1947,484,TRUE,FALSE,NA,NA
2504,RT @BoudicaRides: @HillaryforFL @HillaryClinton The tearing down i sin your wheelhouse...Trumpsters think differently https://t.co/KQSPAG99,FALSE,0,NA,2016-10-01 22:44:17,FALSE,NA,782350452281188352,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mannyj8,3,TRUE,FALSE,NA,NA
2505,RT @goblueteamGP: Supporters all across Wisconsin are showing up to help elect @HillaryClinton and @WisDems. Join them: https://t.co/qW08gb,FALSE,0,NA,2016-10-01 22:44:17,FALSE,NA,782350450284716032,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",wintrthur,24,TRUE,FALSE,NA,NA
2506,"RT @TeamTrump: SECRET AUDIO: If you thought #Deplorables was bad, hear what @HillaryClinton had to say about the #BasementDwellers https://",FALSE,0,NA,2016-10-01 22:44:15,FALSE,NA,782350441799684096,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NatashaBDavidso,1509,TRUE,FALSE,NA,NA
2507,RT @AmericanMex067: I wonder how many #BasementDwellers would fit in @HillaryClinton's mansion. Elitist hypocrite! https://t.co/pzW7vHc4ps,FALSE,0,NA,2016-10-01 22:44:15,FALSE,NA,782350441766129664,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",heavenlyitalian,1491,TRUE,FALSE,NA,NA
2508,"RT @FoxNews: Fox News Poll: Among independent voters, @realDonaldTrump leads @HillaryClinton 41% to 29%. https://t.co/JOA7dLlgoT",FALSE,0,NA,2016-10-01 22:44:14,FALSE,NA,782350438729383936,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Markiemarkie210,1346,TRUE,FALSE,NA,NA
2509,RT @goblueteamGP: Supporters all across Wisconsin are showing up to help elect @HillaryClinton and @WisDems. Join them: https://t.co/qW08gb,FALSE,0,NA,2016-10-01 22:44:14,FALSE,NA,782350436481142784,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",greggchadwick,24,TRUE,FALSE,NA,NA
2510,RT @TeamTrump: .@HillaryClinton thinks you're #BasementDwellers and #Deplorables. @realDonaldTrump thinks you're PATRIOTS. https://t.co/JJl,FALSE,0,NA,2016-10-01 22:44:12,FALSE,NA,782350429074051072,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",panJustice,1222,TRUE,FALSE,NA,NA
2511,RT @TeamTrump: .@HillaryClinton ran the State Department like a friends and family program. We cannot have Crooked in the White House! http,FALSE,0,NA,2016-10-01 22:44:04,FALSE,NA,782350396966641664,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1605jodi,464,TRUE,FALSE,NA,NA
2512,"@TeamTrump @GOP @HillaryClinton @BernieSanders @SoundCloud 

<ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>LEAKED VIDEO<ed><U+00A0><U+00BD><ed><U+00BA><U+00A8> https://t.co/ltTMQWz9DT",FALSE,0,TeamTrump,2016-10-01 22:44:03,FALSE,782250276627607552,782350392482902016,729676086632656900,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FluffyMcduff,0,FALSE,FALSE,NA,NA
2513,RT @onderick_onder3: @HillaryClinton @JoyAnnReid @SenWarren  true. Wish downtrodden could see who really fights for them https://t.co/2sQVw,FALSE,0,NA,2016-10-01 22:44:00,FALSE,NA,782350380814442496,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Maxeightyeight,1,TRUE,FALSE,NA,NA
2514,"RT @AmericanMex067: Not only does @HillaryClinton hate #BasementDwellers, the hypocrite likes to build walls around them. https://t.co/rGkk",FALSE,0,NA,2016-10-01 22:43:59,FALSE,NA,782350376813068292,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MalphasPolitikz,1144,TRUE,FALSE,NA,NA
2515,"RT @FoxNews: .@GovMikeHuckabee: ""@HillaryClinton is an elitist snob. She believes she's smarter than you."" https://t.co/Ko5R6Lx8SD",FALSE,0,NA,2016-10-01 22:43:59,FALSE,NA,782350374288052224,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",cjsienna55,843,TRUE,FALSE,NA,NA
2516,"RT @FoxNews: .@gehrig38 Rips @HillaryClinton: 'She's the Epitome of a Very Bad, Evil Human Being' https://t.co/A1sNJ02ejD https://t.co/Nral",FALSE,0,NA,2016-10-01 22:43:58,FALSE,NA,782350370026782720,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Nickybaby007,1075,TRUE,FALSE,NA,NA
2517,RT @TeamTrump: .@HillaryClinton shows her disdain for you - show her the consequences of her words! #Deplorables #BasementDwellers https://,FALSE,0,NA,2016-10-01 22:43:55,FALSE,NA,782350358148321280,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CookingConquest,587,TRUE,FALSE,NA,NA
2518,RT @FoxNews: North Carolina Poll: @realDonaldTrump leads @HillaryClinton 45% to 40%. https://t.co/HrpIglZdyJ,FALSE,0,NA,2016-10-01 22:43:55,FALSE,NA,782350356768497664,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",plmyers,2061,TRUE,FALSE,NA,NA
2519,RT @AmericanMex067: I wonder how many #BasementDwellers would fit in @HillaryClinton's mansion. Elitist hypocrite! https://t.co/pzW7vHc4ps,FALSE,0,NA,2016-10-01 22:43:54,FALSE,NA,782350353400410112,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BelisaDavis,1491,TRUE,FALSE,NA,NA
2520,"RT @FoxNews: While talking to @UmaPemmaraju, @RealBenCarson talked about @HillaryClinton, Benghazi, and the server scandal. https://t.co/jy",FALSE,0,NA,2016-10-01 22:43:52,FALSE,NA,782350344412168192,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",carty_marty,741,TRUE,FALSE,NA,NA
2521,RT @FoxNews: .@realDonaldTrump Challenges @POTUS Over @HillaryClinton Email Scandal. https://t.co/qXf64oT32K https://t.co/O9SLB7R8SB,FALSE,0,NA,2016-10-01 22:43:52,FALSE,NA,782350344319672320,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",funjeanie,181,TRUE,FALSE,NA,NA
2522,"RT @TeamTrump: SECRET AUDIO: If you thought #Deplorables was bad, hear what @HillaryClinton had to say about the #BasementDwellers https://",FALSE,0,NA,2016-10-01 22:43:49,FALSE,NA,782350332269436928,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ShariShariwtsn,1509,TRUE,FALSE,NA,NA
2523,RT @SherrodBrown: @HillaryClinton announced a plan to engage 5 million young Americans in community service. #imwithher,FALSE,0,NA,2016-10-01 22:43:49,FALSE,NA,782350331753574404,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lkgrube,67,TRUE,FALSE,NA,NA
2524,"RT @FoxNews: Fox News Poll: Among independent voters, @realDonaldTrump leads @HillaryClinton 41% to 29%. https://t.co/PG29rJOS0O",FALSE,0,NA,2016-10-01 22:43:47,FALSE,NA,782350326703808512,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",duratote,893,TRUE,FALSE,NA,NA
2525,RT @Summer_Sez: @HillaryClinton is the sorriest parasite of an excuse for a human being.  She is outright in-your-face deceitful and immora,FALSE,0,NA,2016-10-01 22:43:47,FALSE,NA,782350325474816000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lynn_gearin,1,TRUE,FALSE,NA,NA
2526,"RT @FoxNews: .@GovMikeHuckabee: ""@HillaryClinton is an elitist snob. She believes she's smarter than you."" https://t.co/KNNwOF5dSM",FALSE,0,NA,2016-10-01 22:43:47,FALSE,NA,782350324728291329,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",baileyy1700,1482,TRUE,FALSE,NA,NA
2527,"RT @FoxNews: Fox News Poll: Among independent voters, @realDonaldTrump leads @HillaryClinton 41% to 29%. https://t.co/PG29rJOS0O",FALSE,0,NA,2016-10-01 22:43:47,FALSE,NA,782350324497514496,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",alexrikerxx,893,TRUE,FALSE,NA,NA
2528,"RT @latinaafortrump: Wait I thought #LoveTrumpsHate 
@HillaryClinton behind the scenes you hate us because we are aware of your corruption.",FALSE,0,NA,2016-10-01 22:43:46,FALSE,NA,782350321838325761,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pyrrhop,2132,TRUE,FALSE,NA,NA
2529,RT @FoxNews: .@realDonaldTrump Challenges @POTUS Over @HillaryClinton Email Scandal. https://t.co/qXf64oT32K https://t.co/mHfmJeLsXF,FALSE,0,NA,2016-10-01 22:43:46,FALSE,NA,782350319409827840,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TerryBlott,250,TRUE,FALSE,NA,NA
2530,RT @TeamTrump: .@HillaryClinton ran the State Department like a friends and family program. We cannot have Crooked in the White House! http,FALSE,0,NA,2016-10-01 22:43:45,FALSE,NA,782350318273257472,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LaurieDevore,464,TRUE,FALSE,NA,NA
2531,RT @TeamTrump: Wondering if youre one of @HillaryClintons #BasementDwellers or #Deplorables? EASY: #FollowTheMoney https://t.co/mGnGKr1DBc,FALSE,0,NA,2016-10-01 22:43:45,FALSE,NA,782350315676839936,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",karenskipworth2,708,TRUE,FALSE,NA,NA
2532,RT @jakesgotcars: @FoxNews @HillaryClinton Someone that is awake and ready to take the call not leave our people to die #Benghazi #makeamer,FALSE,0,NA,2016-10-01 22:43:41,FALSE,NA,782350300116049920,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sterlingwords1,1,TRUE,FALSE,NA,NA
2533,"RT @FoxNews: While talking to @UmaPemmaraju, @RealBenCarson talked about @HillaryClinton, Benghazi, and the server scandal. https://t.co/jy",FALSE,0,NA,2016-10-01 22:43:38,FALSE,NA,782350288829161472,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Nan_Bobbitt,741,TRUE,FALSE,NA,NA
2534,"RT @FoxNews: .@gehrig38 Rips @HillaryClinton: 'She's the Epitome of a Very Bad, Evil Human Being' https://t.co/A1sNJ02ejD https://t.co/Nral",FALSE,0,NA,2016-10-01 22:43:38,FALSE,NA,782350286505607168,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RayNagel,1075,TRUE,FALSE,NA,NA
2535,@FoxNews @GovMikeHuckabee @HillaryClinton   Democrats will retain power forever. The illegals will ensure that. America will be socialist.,FALSE,0,FoxNews,2016-10-01 22:43:37,FALSE,782332282832982016,782350281346519040,1367531,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",EightySix44,0,FALSE,FALSE,NA,NA
2536,RT @AmericanMex067: I wonder how many #BasementDwellers would fit in @HillaryClinton's mansion. Elitist hypocrite! https://t.co/pzW7vHc4ps,FALSE,0,NA,2016-10-01 22:43:36,FALSE,NA,782350278582558721,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",trolymcmemeface,1491,TRUE,FALSE,NA,NA
2537,"RT @FoxNews: Fox News Poll: Among independent voters, @realDonaldTrump leads @HillaryClinton 41% to 29%. https://t.co/vWBy7Vr02O",FALSE,0,NA,2016-10-01 22:43:31,FALSE,NA,782350259771113476,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LisaCircle,615,TRUE,FALSE,NA,NA
2538,"RT @FoxNews: .@GovMikeHuckabee on a @HillaryClinton presidency: ""We're going to have open borders; immigration is going to be uncontrolled.",FALSE,0,NA,2016-10-01 22:43:29,FALSE,NA,782350249570529282,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",asdomke,616,TRUE,FALSE,NA,NA
2539,"RT @FoxNews: While talking to @UmaPemmaraju, @RealBenCarson talked about @HillaryClinton, Benghazi, and the server scandal. https://t.co/YU",FALSE,0,NA,2016-10-01 22:43:29,FALSE,NA,782350249213960192,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",houstonM1947,1088,TRUE,FALSE,NA,NA
2540,@AnneLouiseAvery @HillaryClinton @Refugees Again there is no way for these ppl to be vetted. ISIS has said theyre among them. Look at Europe,FALSE,0,AnneLouiseAvery,2016-10-01 22:43:27,FALSE,782347872708784128,782350241060229120,344800265,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",winnisquam27,0,FALSE,FALSE,NA,NA
2541,"RT @FoxNews: Fox News Poll: Among independent voters, @realDonaldTrump leads @HillaryClinton 41% to 29%. https://t.co/PG29rJOS0O",FALSE,0,NA,2016-10-01 22:43:26,FALSE,NA,782350238027620352,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",danielle_olena,893,TRUE,FALSE,NA,NA
2542,RT @FoxNews: Fox News Poll: Does @HillaryClinton's email scandal bother you? https://t.co/ud0MgUhxJj,FALSE,0,NA,2016-10-01 22:43:24,FALSE,NA,782350226912743424,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",slullom11,484,TRUE,FALSE,NA,NA
2543,"RT @FoxNews: .@GovMikeHuckabee on a @HillaryClinton presidency: ""We're going to have open borders; immigration is going to be uncontrolled.",FALSE,0,NA,2016-10-01 22:43:23,FALSE,NA,782350222697476096,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Capt_America007,616,TRUE,FALSE,NA,NA
2544,@realDonaldTrump...that was 18 yrs ago...REALLY? SERIOUSLY? #RNC sooo sad! @HillaryClinton @chucktodd https://t.co/fLxZURp7bX,FALSE,0,realDonaldTrump,2016-10-01 22:43:22,TRUE,NA,782350221091102720,25073877,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SpanishGypsy007,0,FALSE,FALSE,NA,NA
2545,RT @AmericanMex067: I wonder how many #BasementDwellers would fit in @HillaryClinton's mansion. Elitist hypocrite! https://t.co/pzW7vHc4ps,FALSE,0,NA,2016-10-01 22:43:20,FALSE,NA,782350211041538048,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",hotbeignets,1491,TRUE,FALSE,NA,NA
2546,"DO NOT LOOK AWAY.
do not enable a world of torture &amp; pain.
@cher @HillaryClinton @elizabethforma 
who we are, is ho https://t.co/S4zrl0dCAe",FALSE,0,NA,2016-10-01 22:43:19,TRUE,NA,782350208034181121,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",humaneffect,0,FALSE,FALSE,NA,NA
2547,"RT @FoxNews: .@GovMikeHuckabee on a @HillaryClinton presidency: ""We're going to have open borders; immigration is going to be uncontrolled.",FALSE,0,NA,2016-10-01 22:43:19,FALSE,NA,782350207828824064,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JaneHarden7,616,TRUE,FALSE,NA,NA
2548,"RT @FoxNews: .@HillaryClinton: ""I mean, really - who gets up at 3 o'clock in the morning to engage in a Twitter attack against a former Mis",FALSE,0,NA,2016-10-01 22:43:17,FALSE,NA,782350200534892544,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",steele_lawsonw,194,TRUE,FALSE,NA,NA
2549,"RT @FoxNews: .@gehrig38 Rips @HillaryClinton: 'She's the Epitome of a Very Bad, Evil Human Being' https://t.co/A1sNJ02ejD https://t.co/Nral",FALSE,0,NA,2016-10-01 22:43:17,FALSE,NA,782350198395764736,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Nan_Bobbitt,1075,TRUE,FALSE,NA,NA
2550,"RT @FoxNews: .@GovMikeHuckabee: ""@HillaryClinton is an elitist snob. She believes she's smarter than you."" https://t.co/Ko5R6Lx8SD",FALSE,0,NA,2016-10-01 22:43:12,FALSE,NA,782350178288177152,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kc57hd69,843,TRUE,FALSE,NA,NA
2551,"RT @FoxNews: While talking to @UmaPemmaraju, @RealBenCarson talked about @HillaryClinton, Benghazi, and the server scandal. https://t.co/YU",FALSE,0,NA,2016-10-01 22:43:12,FALSE,NA,782350177801687040,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Missyb1025,1088,TRUE,FALSE,NA,NA
2552,"RT @TeamTrump: <ed><U+00A0><U+00BD><ed><U+00BA><U+00A8> LEAKED AUDIO<ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>: What @HillaryClinton has to say about @BernieSanders supporters #BasementDwellers 
https://t.co/lBgZvbI8wS",FALSE,0,NA,2016-10-01 22:43:12,FALSE,NA,782350177046827008,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DorianGrace11,2750,TRUE,FALSE,NA,NA
2553,RT @brianknewhouse: @HillaryClinton Your decisions put this Nation at Risk and our military at risk #NeverHillary #Ever,FALSE,0,NA,2016-10-01 22:43:11,FALSE,NA,782350174354083840,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",ldubindubc,9,TRUE,FALSE,NA,NA
2554,"RT @TeamTrump: <ed><U+00A0><U+00BD><ed><U+00BA><U+00A8> LEAKED AUDIO<ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>: What @HillaryClinton has to say about @BernieSanders supporters #BasementDwellers 
https://t.co/lBgZvbI8wS",FALSE,0,NA,2016-10-01 22:43:11,FALSE,NA,782350172609273856,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",subtel1,2750,TRUE,FALSE,NA,NA
2555,"RT @FoxNews: Fox News Poll: Among independent voters, @realDonaldTrump leads @HillaryClinton 41% to 29%. https://t.co/PG29rJOS0O",FALSE,0,NA,2016-10-01 22:43:10,FALSE,NA,782350170864222208,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",d_huseby,893,TRUE,FALSE,NA,NA
2556,RT @FoxNews: .@HillaryClinton on @BernieSanders supporters. https://t.co/IARQwkq1M4,FALSE,0,NA,2016-10-01 22:43:09,FALSE,NA,782350167462834176,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",gsteinbronn1,509,TRUE,FALSE,NA,NA
2557,RT @goblueteamGP: Supporters all across Wisconsin are showing up to help elect @HillaryClinton and @WisDems. Join them: https://t.co/qW08gb,FALSE,0,NA,2016-10-01 22:43:09,FALSE,NA,782350164489035776,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",winterthur,24,TRUE,FALSE,NA,NA
2558,RT @FoxNews: .@realDonaldTrump fundraising in NJ and campaigning in Pennsylvania as @HillaryClinton takes day off. https://t.co/XauXvDbL2O,FALSE,0,NA,2016-10-01 22:43:04,FALSE,NA,782350142661922817,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LisaCircle,366,TRUE,FALSE,NA,NA
2559,RT @FreeBeacon: FLASHBACK: @HillaryClinton Laughs While Discussing Defense of Child Rapist https://t.co/iJwPkRFR1H https://t.co/SVoKBkXHmm,FALSE,0,NA,2016-10-01 22:43:03,FALSE,NA,782350139637714945,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",rafat777,73,TRUE,FALSE,NA,NA
2560,"RT @AmericanMex067: Not only does @HillaryClinton hate #BasementDwellers, the hypocrite likes to build walls around them. https://t.co/rGkk",FALSE,0,NA,2016-10-01 22:43:03,FALSE,NA,782350139323195394,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",USA_Queen_,1144,TRUE,FALSE,NA,NA
2561,RT @brianknewhouse: @HillaryClinton Your decisions put this Nation at Risk and our military at risk #NeverHillary #Ever,FALSE,0,NA,2016-10-01 22:43:02,FALSE,NA,782350135455920128,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MadonnaMadsen,9,TRUE,FALSE,NA,NA
2562,"RT @TeamTrump: <ed><U+00A0><U+00BD><ed><U+00BA><U+00A8> LEAKED AUDIO<ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>: What @HillaryClinton has to say about @BernieSanders supporters #BasementDwellers 
https://t.co/lBgZvbI8wS",FALSE,0,NA,2016-10-01 22:43:02,FALSE,NA,782350135321726977,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kathy_hoffman,2750,TRUE,FALSE,NA,NA
2563,"RT @FoxNews: .@gehrig38 Rips @HillaryClinton: 'She's the Epitome of a Very Bad, Evil Human Being' https://t.co/A1sNJ02ejD https://t.co/bKI3",FALSE,0,NA,2016-10-01 22:43:01,FALSE,NA,782350134025850880,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",houstonM1947,1067,TRUE,FALSE,NA,NA
2564,"RT @FoxNews: .@GovMikeHuckabee on a @HillaryClinton presidency: ""We're going to have open borders; immigration is going to be uncontrolled.",FALSE,0,NA,2016-10-01 22:43:01,FALSE,NA,782350130485694464,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kc57hd69,447,TRUE,FALSE,NA,NA
2565,RT @TeamTrump: .@HillaryClinton thinks you're #BasementDwellers and #Deplorables. @realDonaldTrump thinks you're PATRIOTS. https://t.co/JJl,FALSE,0,NA,2016-10-01 22:43:00,FALSE,NA,782350128086523904,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",silverhodge,1222,TRUE,FALSE,NA,NA
2566,RT @TeamTrump: Has @HillaryClinton branded you one of the #Deplorables or #BasementDwellers? DON'T WORRY. @realDonaldTrump will represent A,FALSE,0,NA,2016-10-01 22:43:00,FALSE,NA,782350126249410560,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",basedbill,781,TRUE,FALSE,NA,NA
2567,"Everyone please take a moment to read this excellent piece on national service! Thanks for the City Year shout out, https://t.co/vkc8tP5ln9",FALSE,1,HillaryClinton,2016-10-01 22:43:00,TRUE,782117968117428224,782350126069248000,1339835893,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SpencerReadMore,0,FALSE,FALSE,NA,NA
2568,RT @TeamTrump: Wondering if youre one of @HillaryClintons #BasementDwellers or #Deplorables? EASY: #FollowTheMoney https://t.co/mGnGKr1DBc,FALSE,0,NA,2016-10-01 22:42:59,FALSE,NA,782350125003902976,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sdarkwah,708,TRUE,FALSE,NA,NA
