,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
3547,.@HillaryClinton gives her take on @BernieSanders supporters in leaked fundraising recording https://t.co/WMsZFhILLL by #politico,FALSE,1,NA,2016-10-01 22:18:41,FALSE,NA,782344008974626816,NA,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>",prognewssource,0,FALSE,FALSE,NA,NA
3548,RT @TeamTrump: Wondering if youre one of @HillaryClintons #BasementDwellers or #Deplorables? EASY: #FollowTheMoney https://t.co/mGnGKr1DBc,FALSE,0,NA,2016-10-01 22:18:40,FALSE,NA,782344005099122688,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",poppazeee,708,TRUE,FALSE,NA,NA
3549,"RT @FoxNews: Fox News Poll: Among independent voters, @realDonaldTrump leads @HillaryClinton 41% to 29%. https://t.co/PG29rJOS0O",FALSE,0,NA,2016-10-01 22:18:39,FALSE,NA,782344000606875648,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",DoubleEagle49,893,TRUE,FALSE,NA,NA
3550,"RT @TeamTrump: SECRET AUDIO: If you thought #Deplorables was bad, hear what @HillaryClinton had to say about the #BasementDwellers https://",FALSE,0,NA,2016-10-01 22:18:39,FALSE,NA,782343998799278081,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",cindy_crawley,1509,TRUE,FALSE,NA,NA
3551,"RT @TeamTrump: SECRET AUDIO: If you thought #Deplorables was bad, hear what @HillaryClinton had to say about the #BasementDwellers https://",FALSE,0,NA,2016-10-01 22:18:37,FALSE,NA,782343989903040512,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jefflcohen,1509,TRUE,FALSE,NA,NA
3552,"RT @FoxNews: Fox News Poll: Among independent voters, @realDonaldTrump leads @HillaryClinton 41% to 29%. https://t.co/JOA7dLlgoT",FALSE,0,NA,2016-10-01 22:18:36,FALSE,NA,782343987902513153,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",StacyBrewer18,1346,TRUE,FALSE,NA,NA
3553,RT @FreeBeacon: FLASHBACK: @HillaryClinton Laughs While Discussing Defense of Child Rapist https://t.co/iJwPkRFR1H https://t.co/SVoKBkXHmm,FALSE,0,NA,2016-10-01 22:18:35,FALSE,NA,782343981304655872,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",pharaohmau,73,TRUE,FALSE,NA,NA
3554,@thehill @realDonaldTrump @HillaryClinton @CNN @andersoncooper in world to destroy moscow. We can kill the  buildings in a 24 tamper on u.s.,FALSE,0,Thestructureman,2016-10-01 22:18:35,FALSE,782343803172638720,782343981115936768,1416765386,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Thestructureman,0,FALSE,FALSE,NA,NA
3555,"RT @FoxNews: Fox News Poll: Among independent voters, @realDonaldTrump leads @HillaryClinton 41% to 29%. https://t.co/PG29rJOS0O",FALSE,0,NA,2016-10-01 22:18:32,FALSE,NA,782343970470842368,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",katie196466,893,TRUE,FALSE,NA,NA
3556,"RT @FoxNews: .@gehrig38 Rips @HillaryClinton: 'She's the Epitome of a Very Bad, Evil Human Being' https://t.co/A1sNJ02ejD https://t.co/bKI3",FALSE,0,NA,2016-10-01 22:18:31,FALSE,NA,782343967178231808,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",chascar731,1067,TRUE,FALSE,NA,NA
3557,@CaraOriel @dcwomenkicknass @HillaryClinton @T_FisherKing hmmmm I have other things going on.....,FALSE,0,CaraOriel,2016-10-01 22:18:31,FALSE,782343552923734016,782343967077765120,3244574838,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",willspeakout,0,FALSE,FALSE,NA,NA
3558,RT @TeamTrump: .@HillaryClinton ran the State Department like a friends and family program. We cannot have Crooked in the White House! http,FALSE,0,NA,2016-10-01 22:18:29,FALSE,NA,782343957808373761,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RollTideRepub68,464,TRUE,FALSE,NA,NA
3559,RT @FoxNews: North Carolina Poll: @realDonaldTrump leads @HillaryClinton 45% to 40%. https://t.co/HrpIglZdyJ,FALSE,0,NA,2016-10-01 22:18:28,FALSE,NA,782343952041213952,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",elvarney,2061,TRUE,FALSE,NA,NA
3560,RT @TeamTrump: .@HillaryClinton ran the State Department like a friends and family program. We cannot have Crooked in the White House! http,FALSE,0,NA,2016-10-01 22:18:25,FALSE,NA,782343941832241153,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",poppazeee,464,TRUE,FALSE,NA,NA
3561,"RT @FoxNews: While talking to @UmaPemmaraju, @RealBenCarson talked about @HillaryClinton, Benghazi, and the server scandal. https://t.co/YU",FALSE,0,NA,2016-10-01 22:18:24,FALSE,NA,782343939026071553,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TCWARL,1088,TRUE,FALSE,NA,NA
3562,"RT @FoxNews: Fox News Poll: Among independent voters, @realDonaldTrump leads @HillaryClinton 41% to 29%. https://t.co/PG29rJOS0O",FALSE,0,NA,2016-10-01 22:18:23,FALSE,NA,782343933875683328,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",davidwcook4,893,TRUE,FALSE,NA,NA
3563,@HillaryClinton is running for #POTUS2016 but says she'll put her husband in charge of the economy  which is half the job. @ABC,FALSE,0,HillaryClinton,2016-10-01 22:18:22,FALSE,NA,782343928276213760,1339835893,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DickensCLD,0,FALSE,FALSE,NA,NA
3564,RT @TeamTrump: .@HillaryClinton ran the State Department like a friends and family program. We cannot have Crooked in the White House! http,FALSE,0,NA,2016-10-01 22:18:21,FALSE,NA,782343925696720896,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",miilruuurin,464,TRUE,FALSE,NA,NA
3565,"RT @FoxNews: Fox News Poll: Among independent voters, @realDonaldTrump leads @HillaryClinton 41% to 29%. https://t.co/PG29rJOS0O",FALSE,0,NA,2016-10-01 22:18:14,FALSE,NA,782343897171320833,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jacnaber,893,TRUE,FALSE,NA,NA
3566,"RT @FoxNews: .@gehrig38 Rips @HillaryClinton: 'She's the Epitome of a Very Bad, Evil Human Being' https://t.co/A1sNJ02ejD https://t.co/bKI3",FALSE,0,NA,2016-10-01 22:18:14,FALSE,NA,782343893610143744,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Joycep7777,1067,TRUE,FALSE,NA,NA
3567,"RT @FoxNews: .@gehrig38: ""[@HillaryClinton's] the epitome of just a very bad, bad evil human being."" https://t.co/DH6dOw0Wy4",FALSE,0,NA,2016-10-01 22:18:13,FALSE,NA,782343891269758977,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GrnEyeBuzzard,692,TRUE,FALSE,NA,NA
3568,"RT @FoxNews: Fox News Poll: Among independent voters, @realDonaldTrump leads @HillaryClinton 41% to 29%. https://t.co/PG29rJOS0O",FALSE,0,NA,2016-10-01 22:18:11,FALSE,NA,782343883724390400,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KevinHaynes08,893,TRUE,FALSE,NA,NA
3569,RT @TeamTrump: .@HillaryClinton ran the State Department like a friends and family program. We cannot have Crooked in the White House! http,FALSE,0,NA,2016-10-01 22:18:11,FALSE,NA,782343880880496640,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",scott69474,464,TRUE,FALSE,NA,NA
3570,"RT @FoxNews: Fox News Poll: Among independent voters, @realDonaldTrump leads @HillaryClinton 41% to 29%. https://t.co/PG29rJOS0O",FALSE,0,NA,2016-10-01 22:18:09,FALSE,NA,782343873225904129,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AmericaTrends2,893,TRUE,FALSE,NA,NA
3571,@lonelyguy_10 @FoxNews @HillaryClinton @BernieSanders No joke. Whoever votes for her is a joke,FALSE,0,lonelyguy_10,2016-10-01 22:18:06,FALSE,782290104635326464,782343859950882816,329777261,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RoosPam,0,FALSE,FALSE,NA,NA
3572,"RT @FoxNews: .@GovMikeHuckabee: ""@HillaryClinton is an elitist snob. She believes she's smarter than you."" https://t.co/Ko5R6Lx8SD",FALSE,0,NA,2016-10-01 22:18:03,FALSE,NA,782343848513200128,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Shadowreports01,843,TRUE,FALSE,NA,NA
3573,@HillaryClinton @WeNeedHillary I will vote for Hillary and every Democrat I can in my state and local elections: councils and school boards!,FALSE,0,HillaryClinton,2016-10-01 22:18:02,FALSE,781628694997590017,782343844977180673,1339835893,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",BettinaRinns,0,FALSE,FALSE,NA,NA
3574,"RT @FoxNews: .@gehrig38 Rips @HillaryClinton: 'She's the Epitome of a Very Bad, Evil Human Being' https://t.co/A1sNJ02ejD https://t.co/bKI3",FALSE,0,NA,2016-10-01 22:18:00,FALSE,NA,782343836441845760,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LilVirginiaCard,1067,TRUE,FALSE,NA,NA
3575,"RT @FoxNews: Fox News Poll: Among independent voters, @realDonaldTrump leads @HillaryClinton 41% to 29%. https://t.co/JOA7dLlgoT",FALSE,0,NA,2016-10-01 22:18:00,FALSE,NA,782343836081139712,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mistysmom1,1346,TRUE,FALSE,NA,NA
3576,RT @FoxNews: Florida Poll: @HillaryClinton leads @realDonaldTrump 46% to 41%. https://t.co/pmOnRy7fSh,FALSE,0,NA,2016-10-01 22:17:56,FALSE,NA,782343819811520513,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",manuelalmeida62,145,TRUE,FALSE,NA,NA
3577,"RT @FoxNews: .@realDonaldTrump: ""[@HillaryClinton's] nasty, but I can be nastier than she can ever be."" https://t.co/gUfkOGruTl",FALSE,0,NA,2016-10-01 22:17:55,FALSE,NA,782343816489697280,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dlkvaoh2015,198,TRUE,FALSE,NA,NA
3578,@thehill @realDonaldTrump @HillaryClinton @CNN @andersoncooper ...issue 2) Should we tamp the ground on the largest tectonic plate jamb...,FALSE,0,Thestructureman,2016-10-01 22:17:52,FALSE,782343657407979520,782343803172638720,1416765386,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Thestructureman,0,FALSE,FALSE,NA,NA
3579,RT @FoxNews: Fox News Poll: Does @HillaryClinton's email scandal bother you? https://t.co/ud0MgUhxJj,FALSE,0,NA,2016-10-01 22:17:50,FALSE,NA,782343793706209280,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HigherProfit,484,TRUE,FALSE,NA,NA
3580,"RT @FoxNews: .@HillaryClinton: ""I mean, really - who gets up at 3 o'clock in the morning to engage in a Twitter attack against a former Mis",FALSE,0,NA,2016-10-01 22:17:49,FALSE,NA,782343790627393536,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",56giant04,194,TRUE,FALSE,NA,NA
3581,RT @jakesgotcars: Do you think @billclinton and @HillaryClinton told @danney_williams that? #MakeAmericaGreatAgain vote @realDonaldTrump ht,FALSE,0,NA,2016-10-01 22:17:44,FALSE,NA,782343769526038528,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",BarbMuenchen,10,TRUE,FALSE,NA,NA
3582,"@SassyInfidel @HillaryClinton 
One Day The Truth Will Come Out And @HillaryClinton Will Pay For Her Crimes!!",FALSE,2,SassyInfidel,2016-10-01 22:17:43,FALSE,782342267570884608,782343765134495745,2732263878,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",michael_mosher,1,FALSE,FALSE,NA,NA
3583,"RT @FoxNews: Fox News Poll: Among independent voters, @realDonaldTrump leads @HillaryClinton 41% to 29%. https://t.co/PG29rJOS0O",FALSE,0,NA,2016-10-01 22:17:43,FALSE,NA,782343764874493952,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",OnyekwereIkech1,893,TRUE,FALSE,NA,NA
3584,"RT @FoxNews: Fox News Poll: Among independent voters, @realDonaldTrump leads @HillaryClinton 41% to 29%. https://t.co/PG29rJOS0O",FALSE,0,NA,2016-10-01 22:17:43,FALSE,NA,782343763532259328,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",caixiaocherry,893,TRUE,FALSE,NA,NA
3585,"RT @FoxNews: While talking to @UmaPemmaraju, @RealBenCarson talked about @HillaryClinton, Benghazi, and the server scandal. https://t.co/YU",FALSE,0,NA,2016-10-01 22:17:40,FALSE,NA,782343753092763648,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",andytheicandy,1088,TRUE,FALSE,NA,NA
3586,RT @TeamTrump: .@HillaryClinton ran the State Department like a friends and family program. We cannot have Crooked in the White House! http,FALSE,0,NA,2016-10-01 22:17:39,FALSE,NA,782343749804302336,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SOH__MikeTaton,464,TRUE,FALSE,NA,NA
3587,RT @FoxNews: Florida Poll: @HillaryClinton leads @realDonaldTrump 46% to 41%. https://t.co/okFsCRWKh7,FALSE,0,NA,2016-10-01 22:17:39,FALSE,NA,782343746796957696,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PolBrian,123,TRUE,FALSE,NA,NA
3588,@eddiern @HillaryClinton There's no question Hillary is the perfect politically connected elitist. A pure Washington insider and manipulator,FALSE,0,eddiern,2016-10-01 22:17:39,FALSE,782338194620739584,782343746457219072,59511805,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",epberg,0,FALSE,FALSE,NA,NA
3589,@dcwomenkicknass @CaraOriel @HillaryClinton next time think before you just start trolling and slandering someone you don't really know.,FALSE,0,dcwomenkicknass,2016-10-01 22:17:35,FALSE,782343491946885120,782343729596272640,138161660,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",willspeakout,0,FALSE,FALSE,NA,NA
3590,"RT @FoxNews: .@gehrig38 Rips @HillaryClinton: 'She's the Epitome of a Very Bad, Evil Human Being' https://t.co/A1sNJ02ejD https://t.co/bKI3",FALSE,0,NA,2016-10-01 22:17:34,FALSE,NA,782343725301305345,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Westlvr,1067,TRUE,FALSE,NA,NA
3591,"RT @TeamTrump: 100% TRUE --&gt; @realDonaldTrump is right - @HillaryClinton did call TPP the gold standard #Debates2016 
https://t.co/W7L7a9",FALSE,0,NA,2016-10-01 22:17:33,FALSE,NA,782343723464003584,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",IleeCarr,7996,TRUE,FALSE,NA,NA
3592,"RT @FoxNews: Fox News Poll: Among independent voters, @realDonaldTrump leads @HillaryClinton 41% to 29%. https://t.co/PG29rJOS0O",FALSE,0,NA,2016-10-01 22:17:33,FALSE,NA,782343722616762368,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coolnilk,893,TRUE,FALSE,NA,NA
3593,RT @TeamTrump: .@HillaryClinton shows her disdain for you - show her the consequences of her words! #Deplorables #BasementDwellers https://,FALSE,0,NA,2016-10-01 22:17:33,FALSE,NA,782343721664733184,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HazelOsterhout,587,TRUE,FALSE,NA,NA
3594,"RT @TeamTrump: SECRET AUDIO: If you thought #Deplorables was bad, hear what @HillaryClinton had to say about the #BasementDwellers https://",FALSE,0,NA,2016-10-01 22:17:32,FALSE,NA,782343718959448065,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",poppazeee,1509,TRUE,FALSE,NA,NA
3595,"RT @FoxNews: .@GovMikeHuckabee: ""@HillaryClinton is an elitist snob. She believes she's smarter than you."" https://t.co/KNNwOF5dSM",FALSE,0,NA,2016-10-01 22:17:29,FALSE,NA,782343708188499973,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",judy716,1482,TRUE,FALSE,NA,NA
3596,"RT @TeamTrump: SECRET AUDIO: If you thought #Deplorables was bad, hear what @HillaryClinton had to say about the #BasementDwellers https://",FALSE,0,NA,2016-10-01 22:17:29,FALSE,NA,782343706544398337,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",bprice707,1509,TRUE,FALSE,NA,NA
3597,"RT @FoxNews: Fox News Poll: Among independent voters, @realDonaldTrump leads @HillaryClinton 41% to 29%. https://t.co/PG29rJOS0O",FALSE,0,NA,2016-10-01 22:17:28,FALSE,NA,782343701414621184,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HelenKaufman11,893,TRUE,FALSE,NA,NA
3598,RT @FoxNews: .@realDonaldTrump Challenges @POTUS Over @HillaryClinton Email Scandal. https://t.co/qXf64oT32K https://t.co/O9SLB7R8SB,FALSE,0,NA,2016-10-01 22:17:27,FALSE,NA,782343696893169664,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",CarolCATX,181,TRUE,FALSE,NA,NA
3599,If being #BasementDwellers means valuing what Bernie stood for then count me a #basementdweller #jill2016 #JillNotHill @HillaryClinton,FALSE,2,NA,2016-10-01 22:17:26,FALSE,NA,782343692174712833,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Osaye1,2,FALSE,FALSE,NA,NA
3600,"RT @FoxNews: .@gehrig38: ""[@HillaryClinton's] the epitome of just a very bad, bad evil human being."" https://t.co/DH6dOw0Wy4",FALSE,0,NA,2016-10-01 22:17:25,FALSE,NA,782343690513776640,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",elvarney,692,TRUE,FALSE,NA,NA
3601,"RT @FoxNews: .@gehrig38 Rips @HillaryClinton: 'She's the Epitome of a Very Bad, Evil Human Being' https://t.co/A1sNJ02ejD https://t.co/Nral",FALSE,0,NA,2016-10-01 22:17:25,FALSE,NA,782343690345861121,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",golfbollox,1075,TRUE,FALSE,NA,NA
3602,Where is the outrage @HillaryClinton https://t.co/2Uh3vSjyTq,FALSE,0,NA,2016-10-01 22:17:23,FALSE,NA,782343682733252609,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",chrissy_berens,0,FALSE,FALSE,NA,NA
3603,"RT @FoxNews: .@GovMikeHuckabee on a @HillaryClinton presidency: ""We're going to have open borders; immigration is going to be uncontrolled.",FALSE,0,NA,2016-10-01 22:17:23,FALSE,NA,782343679851782146,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",judy716,677,TRUE,FALSE,NA,NA
3604,"RT @AmericanMex067: Not only does @HillaryClinton hate #BasementDwellers, the hypocrite likes to build walls around them. https://t.co/rGkk",FALSE,0,NA,2016-10-01 22:17:22,FALSE,NA,782343677163216897,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AmYiBing,1144,TRUE,FALSE,NA,NA
3605,"RT @FoxNews: Fox News Poll: Among independent voters, @realDonaldTrump leads @HillaryClinton 41% to 29%. https://t.co/PG29rJOS0O",FALSE,0,NA,2016-10-01 22:17:21,FALSE,NA,782343673325445120,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BBalings,893,TRUE,FALSE,NA,NA
3606,RT @TeamTrump: .@HillaryClinton ran the State Department like a friends and family program. We cannot have Crooked in the White House! http,FALSE,0,NA,2016-10-01 22:17:18,FALSE,NA,782343659739938816,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RodgerVarley,464,TRUE,FALSE,NA,NA
3607,RT @TeamTrump: .@HillaryClinton ran the State Department like a friends and family program. We cannot have Crooked in the White House! http,FALSE,0,NA,2016-10-01 22:17:17,FALSE,NA,782343658116935680,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tyrone_74,464,TRUE,FALSE,NA,NA
3608,@thehill @realDonaldTrump @HillaryClinton @CNN @andersoncooper ...and willingly make a decision that killed people.,FALSE,0,Thestructureman,2016-10-01 22:17:17,FALSE,782343540168794113,782343657407979520,1416765386,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Thestructureman,0,FALSE,FALSE,NA,NA
3609,RT @FoxNews: .@HillaryClinton on @BernieSanders supporters. https://t.co/kU7Tm71xZa,FALSE,0,NA,2016-10-01 22:17:14,FALSE,NA,782343643684335616,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KING_LE_313,974,TRUE,FALSE,NA,NA
3610,"@timkaine @HillaryClinton its ok Timmy, father bill can rape, lie, and payoff his victims",FALSE,1,timkaine,2016-10-01 22:17:14,FALSE,782340104039825409,782343643336146944,172858784,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RealAmerican106,0,FALSE,FALSE,NA,NA
3611,"RT @TeamTrump: SECRET AUDIO: If you thought #Deplorables was bad, hear what @HillaryClinton had to say about the #BasementDwellers https://",FALSE,0,NA,2016-10-01 22:17:13,FALSE,NA,782343639271895041,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",judy716,1509,TRUE,FALSE,NA,NA
3612,"RT @JessicaCavie: @HillaryClinton <ed><U+00A0><U+00BD><ed><U+00B1><U+0088><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>YOU ARE THE REAL DISGRACE! ""ALWAYS BELIEVE SOMEONE IS WHO THEY SHOW YOU FIRST <ed><U+00A0><U+00BD><ed><U+00BA><U+00A8> #Trump2016 https://t.co",FALSE,0,NA,2016-10-01 22:17:09,FALSE,NA,782343623278866432,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rdm2121,18,TRUE,FALSE,NA,NA
3613,"RT @FoxNews: .@realDonaldTrump: ""[@HillaryClinton's] nasty, but I can be nastier than she can ever be."" https://t.co/gUfkOGruTl",FALSE,0,NA,2016-10-01 22:17:09,FALSE,NA,782343620649062401,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LilVirginiaCard,198,TRUE,FALSE,NA,NA
3614,"RT @FoxNews: .@gehrig38 Rips @HillaryClinton: 'She's the Epitome of a Very Bad, Evil Human Being' https://t.co/A1sNJ02ejD https://t.co/bKI3",FALSE,0,NA,2016-10-01 22:17:08,FALSE,NA,782343619407519745,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jtidyman,1067,TRUE,FALSE,NA,NA
3615,RT @AmericanMex067: I wonder how many #BasementDwellers would fit in @HillaryClinton's mansion. Elitist hypocrite! https://t.co/pzW7vHc4ps,FALSE,0,NA,2016-10-01 22:17:05,FALSE,NA,782343607122554880,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AlexsaurusZilla,1491,TRUE,FALSE,NA,NA
3616,"New trend #HowDoYouSpellCOWARD
@HillaryClinton https://t.co/l9HQ96B6Jx",FALSE,1,NA,2016-10-01 22:17:05,FALSE,NA,782343606669602816,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",USA_Jedi,1,FALSE,FALSE,NA,NA
3617,RT @FoxNews: .@HillaryClinton on @BernieSanders supporters. https://t.co/IARQwkq1M4,FALSE,0,NA,2016-10-01 22:17:05,FALSE,NA,782343604274622465,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Anzalone93,509,TRUE,FALSE,NA,NA
3618,"RT @latinaafortrump: Wait I thought #LoveTrumpsHate 
@HillaryClinton behind the scenes you hate us because we are aware of your corruption.",FALSE,0,NA,2016-10-01 22:17:00,FALSE,NA,782343583181467648,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ObserverNY,2132,TRUE,FALSE,NA,NA
3619,RT @TeamTrump: .@HillaryClinton ran the State Department like a friends and family program. We cannot have Crooked in the White House! http,FALSE,0,NA,2016-10-01 22:16:59,FALSE,NA,782343580345962496,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hotdogrusty,464,TRUE,FALSE,NA,NA
3620,@HillaryClinton she is the great divider #ClintonCages https://t.co/G1NBunP7kB,FALSE,1,HillaryClinton,2016-10-01 22:16:59,FALSE,NA,782343579855237120,1339835893,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jesus2day777,1,FALSE,FALSE,NA,NA
3621,RT @FoxNews: .@realDonaldTrump Challenges @POTUS Over @HillaryClinton Email Scandal. https://t.co/qXf64oT32K https://t.co/O9SLB7R8SB,FALSE,0,NA,2016-10-01 22:16:57,FALSE,NA,782343571743600644,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Chelseax05,181,TRUE,FALSE,NA,NA
3622,"RT @FoxNews: .@gehrig38 Rips @HillaryClinton: 'She's the Epitome of a Very Bad, Evil Human Being' https://t.co/A1sNJ02ejD https://t.co/bKI3",FALSE,0,NA,2016-10-01 22:16:54,FALSE,NA,782343560326623232,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JoscoJVTeam,1067,TRUE,FALSE,NA,NA
3623,"RT @FoxNews: .@gehrig38 Rips @HillaryClinton: 'She's the Epitome of a Very Bad, Evil Human Being' https://t.co/A1sNJ02ejD https://t.co/bKI3",FALSE,0,NA,2016-10-01 22:16:50,FALSE,NA,782343541720621056,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SteveSpracale,1067,TRUE,FALSE,NA,NA
3624,@thehill @realDonaldTrump @HillaryClinton @CNN @andersoncooper ...the BP management of the time for murder and manslaughter for knowingly..,FALSE,0,Thestructureman,2016-10-01 22:16:49,FALSE,782343402134253568,782343540168794113,1416765386,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Thestructureman,0,FALSE,FALSE,NA,NA
3625,RT @FreeBeacon: FLASHBACK: @HillaryClinton Laughs While Discussing Defense of Child Rapist https://t.co/iJwPkRFR1H https://t.co/SVoKBkXHmm,FALSE,0,NA,2016-10-01 22:16:49,FALSE,NA,782343540097646593,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Turning3010,73,TRUE,FALSE,NA,NA
